"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comparison","group_col","ident_1","ident_2","direction"
"MAPKBP1",0.34411588569351,0.897988333268699,0.167,0.066,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"DCAF11",0.379910475319384,0.897956961911902,0.167,0.071,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"FAM89B",0.381694604426904,-0.89785558391877,0,0.114,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"TOMM20",0.470311065276741,-0.897276579943448,0.333,0.443,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"CSNK1D",0.735536341290423,0.896845196768386,0.333,0.282,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"CLK3",0.407321481843653,-0.896756370149774,0,0.103,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"GRB2",0.951764165679446,0.896417773142547,0.333,0.36,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"GOLGA7",0.363065740475072,-0.896335508320213,0,0.122,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ABAT",0.445263488816263,-0.896025380888491,0,0.089,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"KHSRP",0.37694296950712,-0.895859551870462,0,0.116,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"NDUFS1",0.412502474305544,-0.895489655279633,0,0.101,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"USP7",0.542330628165986,0.894773325671112,0.333,0.235,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"CSRNP1",0.448235034246162,0.8942630825058,0.333,0.238,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"PTAR1",0.67802267121525,0.894155518255622,0.167,0.12,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"RUFY2",0.41512139405405,-0.894022397086797,0,0.1,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"PDGFA",0.545663464064693,-0.893807834400969,0,0.058,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"NDUFAF4",0.382492858179933,-0.892927683001019,0,0.113,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"PHLDB2",0.501860811453443,-0.892662027692183,0,0.07,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"RPS5",0.0678744184776873,0.891961958225472,0.833,0.65,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"ZNF675",0.386511603023382,-0.891746397035709,0,0.112,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"RSL24D1",0.629470166051251,-0.891322061152044,0.333,0.376,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"AC008771.1",0.441472918322346,-0.890371801195707,0,0.09,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ODF2",0.431249330696726,-0.890280075600841,0,0.094,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"QSOX1",0.42041735639079,-0.890193248104132,0,0.098,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ATP5MPL",0.506966252810242,-0.890180072357715,0.167,0.299,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"AC100810.1",0.427602335434688,-0.889959560223002,0,0.095,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"SNF8",0.847346225993095,0.889680629479204,0.167,0.155,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"PHAX",0.382492857624066,-0.889545991473995,0,0.113,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"PIAS1",0.552741639385548,-0.889078538468295,0.333,0.427,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ALKBH1",0.384628523266887,0.888492176448483,0.167,0.071,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"NAV1",0.49633323122843,-0.888180737904383,0,0.072,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"GAK",0.848428920848503,0.888119921527107,0.167,0.154,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"PPIG",0.322769614052868,-0.887739782589362,0.167,0.397,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"LGALS3BP",0.259598010466755,0.887227973628721,0.167,0.056,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"LARP4",0.240770071741619,0.887116574665948,0.333,0.166,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"WASHC3",0.412502473902619,-0.88680246600731,0,0.101,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"TNS1",0.497431975124604,-0.88649836440258,0,0.072,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"SRSF6",0.627258961708557,-0.886416352759663,0.167,0.233,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ZBTB1",0.633608596100809,-0.885918923705748,0.333,0.379,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"RSRC2",0.631648139103239,-0.885790184411349,0.5,0.484,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"LOXL2",0.53695036207537,-0.88510233571347,0,0.06,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"CASD1",0.428510629685812,-0.885000228318381,0,0.095,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"VDAC2",0.436196444193162,-0.8849659838894,0.167,0.323,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"GART",0.433086758249323,-0.884860115673382,0,0.093,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"PRELID3B",0.351183544393166,-0.884720797388417,0,0.127,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"AC006059.1",0.422200185976609,-0.884694473509951,0,0.097,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"RPS6KA5",0.433024399671145,-0.884537306873606,0.167,0.338,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"MSL1",0.660325775437673,0.884350750941176,0.167,0.118,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"PNP",0.917784907539976,0.884259100803159,0.167,0.17,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"TMEM168",0.462830088136127,-0.88425333534523,0,0.083,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"DNAAF2",0.413373320205405,-0.884108704699691,0,0.101,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"KLF7",0.443363238006232,-0.88379893236613,0,0.09,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"CXCL16",0.435860563884231,-0.883451018874295,0,0.092,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"AP1B1",0.421307664721918,-0.882608047034799,0,0.098,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"SAR1A",0.65096346035092,-0.882527274338649,0.167,0.227,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"E2F3",0.561650497513171,0.882341347676784,0.167,0.098,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"SMG5",0.423991903748556,-0.88194362909234,0,0.097,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"TFIP11",0.461404927767455,0.881898969677227,0.167,0.08,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"SMC1A",0.893293761484939,0.881470849655044,0.167,0.165,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"FBLN1",0.55330854897484,-0.881302858377173,0,0.056,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"GRN",0.451470951944938,0.881263334968131,0.167,0.084,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"AL589693.1",0.565101617872162,-0.880723588624164,0,0.052,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"XRN2",0.382529226305218,0.880056059599728,0.5,0.345,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"AURKAIP1",0.656060979445357,-0.879960927474053,0.167,0.228,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"MACO1",0.617401529460335,0.879936695966434,0.333,0.282,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"KCMF1",0.449976474615994,-0.879916671323166,0.167,0.32,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"CWF19L2",0.137006993129638,0.879219653933601,0.5,0.251,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"SLC7A5",0.986028227856495,0.879008823778685,0.333,0.369,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"TRADD",0.38329293296798,-0.878908196723979,0,0.113,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ZNHIT6",0.434933591097617,-0.878830385480895,0,0.093,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ATRAID",0.21554644541067,0.878627900585545,0.333,0.149,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"ZBTB40",0.415121393242348,-0.878520343119892,0,0.1,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ACSF3",0.459842518715847,-0.8784282187766,0,0.084,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"SRSF4",0.883379735082502,0.878412914933052,0.333,0.392,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"PI4KB",0.421307665134752,-0.878244051094177,0,0.098,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"KMT2C",0.280200415778824,0.878130490840065,0.667,0.501,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"GLOD4",0.416878038816395,-0.87779013288358,0,0.099,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"SUPV3L1",0.423094927858399,-0.877136869276613,0,0.097,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"LTBP4",0.470919529152784,-0.876777907598053,0,0.08,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"CDK5RAP3",0.431249330272452,-0.875285566646523,0,0.094,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"FXYD1",0.43772167793216,-0.874529516920167,0,0.092,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"TMEM147",0.398014275533463,-0.87330666064752,0,0.107,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ZC3H14",0.420417356184879,-0.871805539022076,0,0.098,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"MED1",0.707710186399247,0.871122243222268,0.167,0.127,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"MCM3AP",0.52445833323416,0.871069093516366,0.167,0.093,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"AKNA",0.208117191284948,0.87093694924159,0.5,0.288,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"CLN5",0.377730433073477,-0.870104711075044,0,0.115,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"MRPL21",0.366865022579885,-0.869774181564481,0,0.12,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ILF3-DT",0.564429286617765,0.869281920612726,0.167,0.099,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"TMEM173",0.664781062355008,0.869137556061821,0.167,0.115,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"POC1B",0.607811351153488,0.868796685546637,0.167,0.107,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"PCGF3",0.434933590669031,-0.868622995873168,0,0.093,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"LRRFIP1",0.222989003465509,-0.868197177997225,0.333,0.607,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ISLR",0.541902757919224,-0.868034483086819,0,0.059,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"AL137009.1",0.449094194555262,-0.867870148327238,0,0.088,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"PDE3B",0.101590427504606,-0.867770457929093,0.167,0.62,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"IFNAR1",0.290609608975634,0.867336623631832,0.333,0.181,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"ZSWIM5",0.494145749429024,-0.867290677082377,0,0.073,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"TWF1",0.657213606813952,0.867035972464726,0.167,0.118,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"UBR5",0.614754876571385,-0.866212164959192,0.333,0.418,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"UQCRH",0.309134502321402,0.866202675116799,0.5,0.411,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"PRPF4B",0.358783362300923,-0.865765772997108,0.167,0.379,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"KLC1",0.428618472382022,0.865748974180903,0.333,0.233,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"SMC1B",0.47297043882855,-0.865671078964128,0,0.079,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"TUG1",0.423094928273269,-0.865638063117798,0,0.097,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"CYBA",0.507734762875273,-0.865487513634358,0.5,0.582,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"FKBP3",0.384094838653221,-0.865396078673095,0,0.113,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"RCN3",0.489810212981742,-0.865394576062889,0,0.074,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"CCDC88A",0.448132710319623,-0.865185268513581,0,0.088,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"KDELR1",0.379690015132723,0.865183561449418,0.333,0.194,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"RRP36",0.377730433073477,-0.865126424115213,0,0.115,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"SYS1",0.727275745918223,0.865118018265063,0.167,0.128,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"NAA50",0.499745738810865,-0.864776311514708,0.167,0.304,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"AC099489.1",0.421299043610091,0.864172560339537,0.167,0.078,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"AC017002.5",0.512030057741384,-0.863959845193076,0,0.067,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"C17orf67",0.423991902292921,-0.863250781366164,0,0.097,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"EDARADD",0.49633323122843,-0.862890955867677,0,0.072,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"BAG5",0.369164834573994,-0.862826891671491,0,0.119,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"SRSF2",0.405880479166504,-0.861400508771655,0.333,0.501,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"CMTM6",0.554648244678135,-0.860871203668313,0.167,0.276,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"BRD8",0.434933590026153,-0.860732195565882,0,0.093,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"SEC24C",0.451994063808971,-0.860635032738787,0,0.087,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"MAP3K7",0.412502474305544,-0.860572385303427,0,0.101,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"THBD",0.48873442161295,-0.860205666776674,0,0.074,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"SMAD5",0.587425214927723,0.859709893832721,0.167,0.103,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"COX14",0.625458198721652,-0.859537149685866,0.167,0.233,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"RAB27A",0.663525317255558,-0.859226680992887,0.167,0.238,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"SUN2",0.194495949200639,0.858990109346684,0.5,0.263,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"PAIP2",0.240233723299453,-0.858645438891972,0.167,0.46,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"CGRRF1",0.400528540239135,-0.858488995422656,0,0.106,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ANAPC1",0.415998640358056,-0.858047727068428,0,0.1,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"APTX",0.403060726473855,-0.857843747898615,0,0.105,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"RCC1",0.425792592243145,-0.856797262570301,0,0.096,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"GALNT1",0.82589506651382,0.856518657881152,0.167,0.237,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"TNFRSF1A",0.436789922038841,-0.856208694789472,0,0.092,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"AL158152.1",0.427602335224665,-0.856051049753037,0,0.095,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"EHMT1",0.498813899381058,0.855970001668258,0.333,0.24,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"POLR1D",0.447453829179421,-0.855404619103292,0.167,0.314,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"METAP2",0.149460855450672,0.855042076652515,0.5,0.266,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"ZNF281",0.392216113601479,-0.854864820260898,0,0.109,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"PMVK",0.457864406263406,-0.854669133343764,0,0.084,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"DNAJC27",0.381086639993397,0.854601676589802,0.167,0.071,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"TAF12",0.403060726277595,-0.853612103679231,0,0.105,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"FADS3",0.48340302301768,-0.853570643315552,0,0.076,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"LAMB1",0.497431975124604,-0.852954140587482,0,0.072,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"FUBP3",0.410767116121728,-0.852873991666484,0,0.102,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"SPSB1",0.442416842631753,-0.852864987975592,0,0.09,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"SRPRA",0.318734580561773,0.852450155922516,0.333,0.187,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"DLGAP1",0.544405403685798,-0.852425652222606,0,0.058,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"BLOC1S4",0.370706581449583,-0.851972351734572,0,0.119,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"LINC01876",0.541902757919224,-0.851365138037933,0,0.059,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"CCDC91",0.969886120874728,0.851206815892406,0.333,0.39,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"SUPT6H",0.446222775599212,0.85075077708248,0.333,0.234,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"ZC3H4",0.424891120894025,-0.850157699116676,0,0.096,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"TCP1",0.746702811828324,-0.850122929932973,0.333,0.35,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"C20orf194",0.465842499079054,-0.850122477100996,0,0.082,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"NDUFA3",0.994970883342424,0.850107400190685,0.167,0.192,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"SNX9",0.143492869317191,-0.850082172572161,0.167,0.565,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"PIGN",0.446217370279373,-0.849964619497034,0,0.089,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"SEC23B",0.409040143765915,-0.849883632139002,0,0.103,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"SP140L",0.762763179888803,-0.849662642497896,0.167,0.199,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"OCIAD1",0.484957258394788,-0.849099499307408,0.167,0.308,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"CNOT11",0.429421219193399,-0.848525403344291,0,0.095,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ARID3B",0.438655843832226,-0.848321279555296,0,0.091,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ZNF236",0.436789921392682,-0.848202474552,0,0.092,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"HNRNPL",0.514176652324079,-0.847671251762918,0.167,0.29,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"GPR132",0.158911708230046,0.847186295357379,0.5,0.264,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"LIMD2",0.755920821112486,0.84712531008735,0.167,0.261,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"GALK2",0.464835576761606,-0.846959874342977,0,0.082,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"AC104316.1",0.466852227716749,-0.846918256666892,0,0.081,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"HTATIP2",0.434008993130639,-0.846633060328248,0,0.093,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"SURF4",0.542616963331903,-0.846522421149676,0.167,0.28,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"RBCK1",0.675008253336857,0.846474089039212,0.167,0.119,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"DPP4",0.457864406263406,-0.846016669863482,0,0.084,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"CDC42SE2",0.135825426946793,0.844588359512074,0.833,0.689,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"THY1",0.55459921521955,-0.844493916349745,0,0.055,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"DRAM2",0.476658912132998,0.844347679409375,0.167,0.082,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"EIF4G3",0.899195782592268,-0.84349311324585,0.333,0.304,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
