"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","comparison","gene_direction","source"
"GO:0007015","actin filament organization","153/4354","465/18986",0.329032258064516,1.43477410464238,5.17792310726499,4.23734308920188e-07,3.31625063518663e-05,2.84682550177169e-05,"4653/6422/2934/115677/9353/11170/55616/1902/395/83543/5345/10435/84952/1627/283/25802/348110/84327/8829/10391/10810/11135/10395/6050/2006/56776/7111/11078/6387/23189/5063/51474/9124/8936/64223/2017/84221/22998/55604/10979/23580/71/2013/8522/57381/123016/10634/822/1266/29767/10787/9270/51019/6281/1490/90102/1809/171024/10174/1073/23433/6714/10486/408/389/10178/23191/388/22921/800/8195/25959/2195/5358/10677/23075/23647/7016/57698/8976/51734/9639/7168/11344/6711/5217/5879/585/55243/55845/3693/58480/8407/9788/7082/5216/120/2059/54961/10456/274/7184/10163/57175/11034/22902/390/4082/55160/1072/4641/10552/55971/23500/130271/29108/7043/4643/10459/7126/10580/375/9475/5987/10092/100287171/64423/55740/27236/221692/10487/387/10095/2314/5071/148170/1730/391/5829/7169/7791/25/10093/226/54942/221061/5074/94134/2241/118/5962/56907/79778",153,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0006399","tRNA metabolic process","78/4354","203/18986",0.38423645320197,1.67549685358122,5.27820844249237,4.60803287472123e-07,3.5242315804419e-05,3.02536612609997e-05,"54913/283/115708/144233/57570/138716/10799/56986/3028/81890/4234/5441/55520/93587/10248/5434/126789/83480/90353/348180/81605/112487/54482/51504/54859/127253/26995/54522/79042/64172/10940/142940/23016/5435/112858/51367/6741/10556/2193/79897/51010/10775/55699/112970/11157/57470/661/83707/27037/10056/25940/23587/112495/8270/1653/10978/24140/339175/84520/23404/81627/55152/51637/54802/285381/51493/9330/9328/92675/25917/55621/80324/55006/80746/55798/285605/116461/60487",78,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0045732","positive regulation of protein catabolic process","81/4354","213/18986",0.380281690140845,1.65825176137209,5.27002479311816,4.61566825740673e-07,3.5242315804419e-05,3.02536612609997e-05,"2719/1191/56963/7474/83547/26471/90865/120892/144165/975/8742/7466/857/4035/1601/257364/1050/152503/351/51339/9817/57630/6662/65992/9532/11337/5886/7494/4734/112398/9709/5705/10273/8078/10134/51160/25807/153090/10399/10769/5702/55212/29978/5704/285671/10795/344558/6449/26263/23640/6613/26259/5701/81542/8754/55737/27352/51079/160418/5716/29997/9686/7415/5071/11267/6923/4946/79699/9978/79016/4780/51136/4193/1855/4947/3416/5706/26234/5962/5523/4287",81,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0007007","inner mitochondrial membrane organization","26/4354","45/18986",0.577777777777778,2.51945082427398,5.56658853487868,4.9389009748358e-07,3.72559747029481e-05,3.19822807577826e-05,"617/65018/4580/8834/10651/139322/115209/26517/125988/790955/26520/29928/25813/79568/27069/90580/140823/1678/9868/5018/51079/26521/84303/91137/84233/440574",26,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0042176","regulation of protein catabolic process","127/4354","374/18986",0.339572192513369,1.48073441595288,5.12203050410645,6.26426632342198e-07,4.66911564892202e-05,4.00818845205421e-05,"2719/1191/1956/56963/4983/7474/83547/26471/1471/7078/64285/90865/120892/144165/975/56776/8742/252839/1728/7466/11213/51374/857/4130/4035/1601/161582/302/257364/1050/7077/152503/351/11200/7079/5476/51339/9817/65018/57630/6662/55353/65992/9532/11337/8724/79643/5886/7494/11345/4734/7480/112398/9709/5705/10273/210/8078/10134/51160/25807/5709/29934/153090/10399/10769/5300/5702/819/55212/29978/5566/5704/9529/285671/1460/10795/344558/6449/6880/5582/26263/23640/6613/10755/26259/10459/5701/81542/11315/80279/55270/8754/55737/5720/8263/27352/51079/160418/5716/29997/9686/7415/5071/11267/9491/6923/4946/79699/9978/79016/5310/4780/51136/4193/1855/23376/5708/4947/56893/1915/3416/5706/26234/5962/5523/4287",127,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:1903052","positive regulation of proteolysis involved in protein catabolic process","57/4354","137/18986",0.416058394160584,1.81425922635114,5.21766848006208,8.21328525944846e-07,6.04980929522433e-05,5.1934408092562e-05,"1191/26471/7041/90865/120892/144165/7466/857/1601/1050/9817/64110/57630/65992/9532/11337/5886/7494/9709/5705/10273/8078/10134/153090/10399/5747/5702/55212/29978/5704/285671/344558/6449/28952/26263/23640/6613/26259/5701/81542/160418/5716/29997/84231/7415/5071/6923/79699/9978/79016/4780/51136/4193/1855/23376/5706/4287",57,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:1905515","non-motile cilium assembly","33/4354","65/18986",0.507692307692308,2.21383696689163,5.3473998794966,8.92645136954085e-07,6.49866418891805e-05,5.5787589587363e-05,"1183/283232/57562/79738/27152/51259/123016/57545/79659/8195/84902/585/55212/80199/84080/55835/27031/49856/51098/23300/26160/80173/57560/55764/55081/10640/583/8100/989/92344/200894/1639/9742",33,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0001503","ossification","149/4354","456/18986",0.326754385964912,1.42484124297883,5.00920781350177,9.41847425946003e-07,6.65005696849504e-05,5.70872164041992e-05,"4653/2662/6474/2719/3479/6422/91461/130497/91851/1956/7481/116039/8817/117581/652/7123/658/7474/4313/1513/6608/6423/5364/338773/64093/4856/83999/5087/3491/1052/1893/10272/2247/144165/55366/81621/2736/4882/3481/90993/4330/8840/4921/4038/4037/51374/8646/2737/27152/7704/57665/3488/10979/649/1050/847/3399/4325/4488/8519/6591/8321/1490/3726/166929/4665/10413/4041/22801/5595/6662/4256/5587/7059/6320/4054/4015/2697/54829/57419/7067/5727/3611/182/1192/9902/4086/7480/23184/506/1836/1435/23051/9260/2550/3295/7071/9249/1291/4090/5747/115908/26271/55973/6615/54499/1462/5566/6238/657/10269/3572/2735/5701/196527/1278/3400/26156/57003/2274/57560/5744/1051/9562/4323/4091/6096/10189/387/51564/2132/6256/79176/6257/2296/51119/23376/57045/90/7130/169200/23353/10682/3082/55151/23317/56998/7291/6209",149,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0006486","protein glycosylation","83/4354","223/18986",0.37219730941704,1.62299910808267,5.10488994871867,9.45304376610859e-07,6.65005696849504e-05,5.70872164041992e-05,"117248/114805/11041/26301/6484/374907/25834/727936/79644/57452/729920/8704/84752/143888/29926/7423/29071/55757/1798/22845/80312/9945/84892/8705/79070/1650/56052/53947/55343/10329/11285/54344/200185/10195/199857/2650/30815/9528/85365/29925/27090/1603/5372/9761/84750/746/64689/4245/9215/26229/79053/91869/29880/9526/8818/2218/9321/4121/147991/6185/3703/11253/4247/11282/957/5238/79695/23509/170384/160418/2132/100128731/126792/8869/440138/51172/51006/8985/58505/79087/80267/6184/2590",83,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0043413","macromolecule glycosylation","83/4354","223/18986",0.37219730941704,1.62299910808267,5.10488994871867,9.45304376610859e-07,6.65005696849504e-05,5.70872164041992e-05,"117248/114805/11041/26301/6484/374907/25834/727936/79644/57452/729920/8704/84752/143888/29926/7423/29071/55757/1798/22845/80312/9945/84892/8705/79070/1650/56052/53947/55343/10329/11285/54344/200185/10195/199857/2650/30815/9528/85365/29925/27090/1603/5372/9761/84750/746/64689/4245/9215/26229/79053/91869/29880/9526/8818/2218/9321/4121/147991/6185/3703/11253/4247/11282/957/5238/79695/23509/170384/160418/2132/100128731/126792/8869/440138/51172/51006/8985/58505/79087/80267/6184/2590",83,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0045669","positive regulation of osteoblast differentiation","37/4354","77/18986",0.480519480519481,2.09534746374434,5.25364418063987,1.14374624895543e-06,7.91840225167477e-05,6.79752887920231e-05,"2662/3479/652/658/6423/338773/3491/1052/2247/8840/4921/4037/51374/2737/10979/1050/4488/8519/8321/10413/4041/5587/3611/182/1192/4086/7480/23051/4090/115908/26271/657/3572/1051/90/3082/56998",37,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0008535","respiratory chain complex IV assembly","19/4354","29/18986",0.655172413793103,2.85693694264489,5.45894875054385,1.19624414791962e-06,7.91840225167477e-05,6.79752887920231e-05,"617/28958/29090/493753/647087/389203/51287/9997/79072/388753/51204/6834/84334/79064/6341/91137/100303755/84987/51241",19,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0016226","iron-sulfur cluster assembly","19/4354","29/18986",0.655172413793103,2.85693694264489,5.45894875054385,1.19624414791962e-06,7.91840225167477e-05,6.79752887920231e-05,"51027/112812/10101/57019/57128/23479/64428/150274/51647/4682/388962/84191/4706/10539/51218/2395/27247/552900/122961",19,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0031163","metallo-sulfur cluster assembly","19/4354","29/18986",0.655172413793103,2.85693694264489,5.45894875054385,1.19624414791962e-06,7.91840225167477e-05,6.79752887920231e-05,"51027/112812/10101/57019/57128/23479/64428/150274/51647/4682/388962/84191/4706/10539/51218/2395/27247/552900/122961",19,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0045116","protein neddylation","19/4354","29/18986",0.655172413793103,2.85693694264489,5.45894875054385,1.19624414791962e-06,7.91840225167477e-05,6.79752887920231e-05,"50813/2873/123879/150678/10980/10920/51138/10987/4738/8533/9040/64708/9978/8883/64400/9039/23142/6125/9616",19,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0070972","protein localization to endoplasmic reticulum","39/4354","83/18986",0.469879518072289,2.04895097154811,5.2242810841477,1.21406993899774e-06,7.91840225167477e-05,6.79752887920231e-05,"287/120892/8733/10945/8266/23471/58477/65992/11015/9789/11345/9709/10134/57142/6747/55973/6726/10956/4121/6449/6727/11014/9697/28972/11079/7095/689/3309/29927/130617/10952/6731/375056/6728/6734/11231/4666/60559/9218",39,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0034614","cellular response to reactive oxygen species","60/4354","148/18986",0.405405405405405,1.76780593179307,5.11519967425177,1.21412971755435e-06,7.91840225167477e-05,6.79752887920231e-05,"4314/10516/114757/6649/4313/120892/5156/7703/9314/1728/4921/4358/140885/847/80312/558/84557/5164/80310/65018/7001/10935/6714/25824/5598/388/9973/10645/5311/5052/5796/51022/5111/7168/51157/10494/10399/4968/5828/2353/2176/10131/11315/140823/5603/6648/3066/7295/4780/5829/4193/25/6778/2395/5074/2241/5192/6647/3082/116988",60,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0060541","respiratory system development","83/4354","225/18986",0.368888888888889,1.60857244934415,5.00925593864054,1.43839988256205e-06,9.28435223167116e-05,7.97012457988263e-05,"2719/91461/7472/2255/4487/4781/1956/7481/8817/64399/652/3290/7474/2252/10253/7068/23414/9242/2627/2247/5156/2200/2736/9719/4311/5241/10630/2737/302/6495/1512/3488/1050/445/2260/10252/3280/60485/1490/100/10413/5595/6662/83716/4054/4015/7482/7067/5916/7289/5605/10409/57190/9509/1896/3988/1291/84695/27031/157506/10454/5499/51501/657/7043/2735/7048/57333/1605/7965/4323/5310/6720/28511/57493/9231/1981/84976/28512/8985/1522/55151/9678",83,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0030323","respiratory tube development","76/4354","202/18986",0.376237623762376,1.64061725419212,4.99318829116512,1.65847524427128e-06,0.000105956260248801,9.09578367051467e-05,"2719/91461/7472/2255/4781/1956/7481/8817/64399/652/3290/7474/2252/10253/7068/23414/2627/2247/5156/2200/2736/9719/4311/5241/10630/2737/302/1512/3488/1050/2260/10252/3280/5125/60485/1490/100/10413/5595/6662/83716/4054/4015/7482/7067/7289/5605/57190/9509/3988/1291/84695/27031/157506/10454/5499/51501/657/7043/2735/7048/57333/1605/7965/4323/5310/6720/28511/57493/9231/1981/28512/8985/1522/55151/9678",76,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0045454","cell redox homeostasis","24/4354","42/18986",0.571428571428571,2.49176455147976,5.27942655337248,1.7876261428797e-06,0.000113053810914846,9.70507079802629e-05,"81031/51027/1728/25828/7001/10935/25824/10549/55829/5052/9588/51022/112398/328/10587/7296/388962/889/10539/7295/4780/23071/51218/552900",24,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0016055","Wnt signaling pathway","153/4354","476/18986",0.321428571428571,1.40161756020736,4.84072740914769,1.97952442100153e-06,0.000123938023998906,0.00010639422835404,"4653/2719/84870/2535/6422/7472/28999/2255/3728/152573/3489/8322/1956/7481/57447/8613/7483/7474/25987/65062/27303/7041/6423/4811/84327/83999/51421/3090/4919/30851/120892/7162/81839/2247/144165/147495/26108/55366/79705/4286/9314/9863/4776/252839/147699/8840/23189/4038/83439/857/166336/4035/1601/2737/80139/4040/8324/10979/80114/351/4139/84445/6591/8325/79971/8321/25960/9096/8434/1958/51339/25776/7089/10413/4041/6714/5218/1363/6662/81847/4163/5311/9580/85458/7482/2297/3611/5916/8724/10009/6424/6934/7480/6788/23184/5879/585/1856/1896/64897/607/10159/3487/153090/154810/1291/10399/115908/5300/8323/84133/6615/80199/23399/1500/166/10856/84100/388630/1460/57664/27031/90410/5499/23500/6477/527/147906/10459/2735/57658/57560/10927/55737/6659/26524/387/1613/9686/7415/64840/64359/5071/9978/5310/1855/7088/25/54994/169200/5523/56998/54949",153,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0042273","ribosomal large subunit biogenesis","32/4354","64/18986",0.5,2.18029398254479,5.1593421261866,2.00618213536219e-06,0.000124363429202997,0.000106759416187174,"51491/10969/55003/23481/84154/55319/51504/29960/3692/51550/51154/55153/23212/6838/117246/51388/115416/23246/285855/29997/8886/55759/51187/26155/51121/84549/51018/55299/6154/6130/6125/220064",32,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0033617","mitochondrial cytochrome c oxidase assembly","17/4354","25/18986",0.68,2.96519981626091,5.36344420311571,2.03696137568261e-06,0.000124861340781612,0.000107186846902027,"617/28958/29090/493753/647087/389203/51287/9997/79072/51204/6834/84334/79064/6341/100303755/84987/51241",17,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0007264","small GTPase-mediated signal transduction","157/4354","491/18986",0.319755600814664,1.39432242468241,4.82906132620557,2.05409968064304e-06,0.000124861340781612,0.000107186846902027,"4653/2048/3479/185/2255/9353/1902/4983/80243/395/10435/57569/50937/10253/84952/4804/5364/8829/85004/4254/30851/120892/2247/11135/6237/10395/23189/4038/83478/10630/55816/4803/8936/1793/5337/23580/9743/2064/85360/57381/23179/10252/84078/9826/6091/57636/115557/10787/57139/57584/152273/4925/1796/23433/6714/220164/84253/50861/408/389/57568/23191/388/25959/51196/64787/54453/4924/23075/23647/11337/79658/55701/57698/6236/9639/1026/57572/5879/55333/1435/6453/604/55845/58480/51495/3988/57142/153090/64121/10211/10769/2059/55715/26269/7204/143872/10163/390/55160/1072/26053/1121/9828/6386/7042/8615/392/7126/396/8859/11315/1278/83452/23362/121512/201163/8412/889/285282/9475/8216/8625/27352/22808/5911/10928/2665/83892/85440/387/53916/4649/5899/403/23365/148170/90627/23268/5516/1600/8878/9732/391/28511/57493/2339/25/94134/27314/28512/3265/5962/10617/79567/58504/7410",157,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:2001234","negative regulation of apoptotic signaling pathway","88/4354","244/18986",0.360655737704918,1.57267106937657,4.91122529184944,2.10115838328028e-06,0.000126493775362671,0.000108588205516489,"23017/3479/367/624/2255/1191/652/57007/2070/6423/8829/120892/2247/7703/9314/3958/90993/6387/7466/2017/55179/2950/25946/2907/5831/8531/28978/6591/54929/8321/56917/54978/10413/65018/7001/6714/57630/5598/291/55829/51499/27429/3315/3574/7494/6934/9709/7009/10449/55011/10399/6615/8682/9529/1495/293/6880/10131/64114/84447/27166/2139/27069/10488/11315/4150/6648/5716/51616/3622/5071/4000/26155/83787/4780/5478/4193/7417/50484/90/2395/51060/10525/581/3082/648/10771/8996",88,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:1902903","regulation of supramolecular fiber organization","132/4354","400/18986",0.33,1.43899402847956,4.84053437716172,2.16463408379618e-06,0.000127909795957803,0.000109803784187921,"4653/11075/6422/1191/7148/2934/89795/9353/4281/55616/1902/395/150356/5345/10435/84952/25802/348110/8829/10391/10810/11135/10395/6050/3339/2006/7111/11078/6387/23189/25999/5063/4130/51474/402/8936/58526/64223/2017/22998/55604/10979/23580/71/351/123016/10634/822/29767/30008/10787/9270/4131/51019/6281/1490/90102/171024/2242/10174/1073/389/10178/23191/5587/8195/25959/10677/23075/23647/7016/50810/9639/7168/11344/11117/6711/5217/5879/23271/585/55243/55845/9788/7082/5216/1291/120/2059/54961/10456/274/10163/57175/11034/55559/55160/10471/5203/54930/55971/23500/130271/29108/7043/7411/11315/375/5201/9475/5987/10092/100287171/89927/27236/55201/387/2314/1613/5071/148170/115106/79709/5829/25/54942/2241/1639/118/1410/5962/22924",132,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","48/4354","112/18986",0.428571428571429,1.86882341360982,5.03044284379842,2.16553879117188e-06,0.000127909795957803,0.000109803784187921,"624/1191/57007/6423/120892/2247/90993/6387/7466/25946/2907/5831/8531/6591/54929/8321/65018/6714/5598/55829/51499/27429/3315/7494/9709/7009/10399/6615/9529/6880/10131/84447/10488/11315/6648/51616/3622/5071/26155/83787/4780/5478/4193/7417/50484/51060/10525/8996",48,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0000302","response to reactive oxygen species","75/4354","200/18986",0.375,1.63522048690859,4.92629031553625,2.23359457899803e-06,0.000130696594944922,0.000112196103495956,"4314/347/10060/10516/114757/6649/4313/120892/8692/5156/7703/9314/1728/4921/4358/140885/2950/847/80312/558/84557/5164/80310/10628/65018/7001/10935/6714/25824/5598/388/9973/10645/5311/5052/5796/51022/5111/7168/51157/1291/2281/10494/10399/10587/4968/5828/2353/2176/10131/824/11315/84334/55270/8754/140823/5603/6648/3066/7295/5516/4780/8061/5829/4193/25/6778/2395/5074/2241/5192/1410/6647/3082/116988",75,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0044091","membrane biogenesis","34/4354","70/18986",0.485714285714286,2.11799986875779,5.11179921278881,2.2617304619089e-06,0.000131117540944552,0.000112557463338273,"2048/22871/4038/25999/857/302/2013/9935/8815/727910/5789/6281/5824/858/3611/79643/27243/51510/6711/57555/57190/1291/10211/55968/5119/22829/2054/25978/57515/7329/27183/51652/9409/221035",34,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0009101","glycoprotein biosynthetic process","110/4354","322/18986",0.341614906832298,1.48964185142811,4.83394573989157,2.50437288490657e-06,0.000143852097544955,0.000123489405604374,"3479/117248/114805/389125/658/11041/26301/81031/6484/374907/25834/9452/727936/79644/90865/57452/729920/8704/84752/143888/29926/7423/29071/63941/55757/1798/22845/80312/23385/9945/84892/8705/9445/79070/25825/1650/56052/53947/2135/55343/10329/11285/54344/347734/200185/10195/7358/199857/113189/92126/2650/55501/30815/9528/85365/29925/10005/27090/1603/5372/9761/84750/746/56548/6934/64689/337876/4245/9215/26229/26035/79053/91869/29880/9526/8818/2218/9321/4121/147991/6185/3703/29940/3340/11253/4247/11282/10090/957/79586/5238/79695/23509/170384/160418/2132/100128731/126792/8869/9375/440138/51172/51006/5074/8985/58505/79087/80267/6184/2590",110,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0021915","neural tube development","60/4354","151/18986",0.397350993377483,1.73268395963824,4.93082980017242,2.65055482332981e-06,0.000149575609032936,0.000128402737030771,"26227/56963/652/2019/6608/144165/10395/2736/140467/8646/2737/27152/10512/199221/57545/3280/79600/51339/25776/2648/8463/23770/5311/10959/5727/5916/7289/6788/585/1856/10159/5216/5362/115908/23059/8323/80199/5566/4082/133/677/23654/51098/7042/26160/55764/57728/11019/55081/10524/84292/5310/1855/25/8543/8985/200894/648/9742/7291",60,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0110053","regulation of actin filament organization","96/4354","273/18986",0.351648351648352,1.53339357014139,4.84233752457236,2.65179565607027e-06,0.000149575609032936,0.000128402737030771,"4653/6422/2934/9353/55616/1902/395/5345/10435/84952/25802/348110/8829/10391/10810/11135/10395/6050/2006/7111/11078/6387/23189/5063/51474/8936/64223/2017/22998/55604/10979/23580/71/123016/822/29767/10787/9270/51019/6281/1490/90102/171024/10174/1073/389/10178/23191/8195/25959/10677/23075/23647/7016/9639/7168/11344/6711/5217/5879/585/55243/55845/9788/7082/5216/120/2059/54961/10456/274/10163/57175/11034/55160/55971/23500/130271/29108/7043/375/9475/5987/10092/100287171/27236/387/2314/5071/148170/5829/25/54942/2241/118/5962",96,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0030324","lung development","74/4354","198/18986",0.373737373737374,1.62971469402338,4.85885359929031,3.00447674138627e-06,0.000167955614980531,0.00014418099851051,"2719/91461/7472/2255/4781/1956/7481/8817/64399/652/3290/7474/2252/10253/7068/23414/2627/2247/5156/2200/2736/9719/4311/5241/10630/2737/302/1512/3488/1050/2260/10252/3280/60485/1490/100/10413/5595/6662/83716/4054/4015/7482/7067/5605/57190/9509/3988/1291/84695/27031/157506/10454/5499/51501/657/7043/2735/7048/57333/1605/7965/4323/5310/6720/28511/57493/9231/1981/28512/8985/1522/55151/9678",74,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0019395","fatty acid oxidation","46/4354","107/18986",0.429906542056075,1.87464529340299,4.94916605944213,3.15572406540373e-06,0.000174849454632679,0.000150098994671183,"33/2327/10060/114757/8309/5166/128/160428/56898/3667/9518/55268/1384/219743/3028/2329/1892/1891/6342/35/6662/1632/10005/285440/3033/10455/10994/34/54677/3295/10449/205251/27349/2109/5264/23417/37/5828/38/3030/3032/1666/3712/2108/55862/7291",46,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0006487","protein N-linked glycosylation","35/4354","74/18986",0.472972972972973,2.06244025375858,4.99515896876544,3.49302952129095e-06,0.000190172676806979,0.000163253169205598,"25834/79644/55757/1798/22845/9945/1650/56052/11285/200185/10195/199857/85365/1603/5372/9761/746/64689/4245/79053/91869/29880/9526/6185/3703/4247/11282/957/5238/2132/100128731/440138/58505/79087/6184",35,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0006635","fatty acid beta-oxidation","35/4354","74/18986",0.472972972972973,2.06244025375858,4.99515896876544,3.49302952129095e-06,0.000190172676806979,0.000163253169205598,"33/8309/160428/56898/3667/55268/1384/219743/3028/1892/1891/6342/35/1632/10005/3033/10455/34/54677/3295/10449/205251/27349/2109/23417/37/5828/38/3030/3032/1666/3712/2108/55862/7291",35,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0061136","regulation of proteasomal protein catabolic process","74/4354","199/18986",0.371859296482412,1.62152517294788,4.80788654155531,3.72054669449796e-06,0.000200249731687691,0.000171903787018612,"1191/4983/26471/64285/90865/120892/144165/7466/857/4130/1601/161582/1050/9817/65018/57630/65992/9532/11337/5886/7494/11345/7480/9709/5705/10273/210/8078/10134/153090/10399/5702/819/55212/29978/5566/5704/9529/285671/1460/344558/6449/6880/5582/26263/23640/6613/10755/26259/5701/81542/11315/55270/5720/8263/160418/5716/29997/7415/5071/9491/6923/79699/9978/79016/5310/4780/51136/4193/1855/23376/56893/5706/4287",74,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0010464","regulation of mesenchymal cell proliferation","20/4354","33/18986",0.606060606060606,2.64278058490277,5.15222970290333,3.7420889007283e-06,0.000200249731687691,0.000171903787018612,"6474/7472/4781/7481/652/7474/6608/5396/4609/8646/6495/2260/4041/6662/657/7048/4000/23345/9678/56998",20,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0034440","lipid oxidation","48/4354","114/18986",0.421052631578947,1.83603703793245,4.88389868964056,3.947559469127e-06,0.000209454829120374,0.000179805875551851,"33/347/2327/10060/114757/8309/5166/128/160428/56898/3667/9518/55268/1384/219743/3028/2329/1892/1891/6342/35/6662/1632/10005/285440/3033/10455/10994/34/54677/3295/10449/205251/27349/2109/5264/23417/37/5828/38/3030/3032/1666/3712/2108/55862/90378/7291",48,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0045862","positive regulation of proteolysis","110/4354","325/18986",0.338461538461538,1.47589131126109,4.72040939980321,4.07862040609065e-06,0.000214590271954064,0.000184214381189729,"1191/2934/56963/7123/4804/26471/7041/90865/120892/144165/10395/7466/2152/8743/4609/857/1601/302/4803/1512/444/257364/1050/23385/1612/152503/351/6091/2896/572/64065/6281/55851/9817/65018/8772/64110/6714/57630/51107/10550/64115/79594/51065/65992/9532/11337/112399/27429/5641/5886/7494/9709/5705/10273/1509/8078/10134/153090/10399/5747/5702/55212/29978/5704/1285/285671/344558/10016/6449/28952/26263/27166/23640/6613/29108/26259/5701/57333/81542/5134/8754/4323/5720/54998/3066/23787/160418/5716/55081/83464/29997/84231/7415/5071/6923/79699/9978/79016/4780/51136/4193/1855/23376/5706/55848/3146/27113/4287/10392",110,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0097428","protein maturation by iron-sulfur cluster transfer","13/4354","17/18986",0.764705882352941,3.33456726742144,5.25298670146505,4.39082108902714e-06,0.000228764163583296,0.000196381916333579,"64110/57002/284106/51647/388962/84191/10539/55847/51218/27247/552900/220064/122961",13,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0042073","intraciliary transport","26/4354","49/18986",0.530612244897959,2.3137813692312,5.0230004390142,4.42109308314627e-06,0.000228764163583296,0.000196381916333579,"167691/27152/56912/51626/64792/8655/11020/79659/8636/112752/28981/23059/80199/90410/51098/26160/11158/80173/57560/55764/57539/57728/55081/403/8100/9742",26,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0017004","cytochrome complex assembly","23/4354","41/18986",0.560975609756098,2.44618349261122,5.05668255222233,4.51625018914406e-06,0.000231772478969106,0.000198964395735717,"617/28958/29090/493753/647087/389203/51287/790955/9997/79072/388753/51204/6834/84300/7386/84334/79064/6341/91137/100303755/84987/51241/2395",23,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0006890","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","27/4354","52/18986",0.519230769230769,2.26415144341189,4.97940277683474,5.00098206111068e-06,0.000253063064171257,0.000217241235326194,"8613/11070/10079/10945/22818/10960/11015/51226/378/377/9276/381/51614/55850/10972/11014/11316/57410/11079/83452/662/55204/9183/23299/25839/372/57222",27,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0030199","collagen fibril organization","34/4354","72/18986",0.472222222222222,2.05916653907008,4.9117525004523,5.01195016087459e-06,0.000253063064171257,0.000217241235326194,"1805/7148/150356/5345/6423/9508/50509/4921/7373/302/1303/649/4060/30008/10491/4016/4015/871/11117/23127/7837/57190/9509/1291/84695/10609/63894/7042/60681/1278/79709/2331/2296/8985",34,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0045048","protein insertion into ER membrane","19/4354","31/18986",0.612903225806452,2.67261843021619,5.08409312927008,5.18753307341993e-06,0.000259833156581457,0.000223053001034797,"439/10430/8266/7485/51234/23471/51398/819/54499/9694/6449/93380/10328/9697/57003/56851/83460/29927/55831",19,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0030038","contractile actin filament bundle assembly","47/4354","112/18986",0.419642857142857,1.82988959249295,4.80501802357477,5.52937708761503e-06,0.000272593936579194,0.000234007454698403,"4653/6422/55616/1902/395/5345/84952/8829/10391/10395/2006/9124/22998/55604/10979/71/123016/9270/6281/1490/90102/10174/6714/408/389/8195/7016/9639/7168/5217/5879/585/3693/7082/5216/10163/55160/7043/7126/10580/9475/221692/387/5829/7791/25/221061",47,"STA_vs_Ruptured_de_novo","up","GO_BP"
