"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comparison","group_col","ident_1","ident_2","direction"
"SNRPF",0.109513681716142,1.44765517554874,0.482,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"RPS3A",0.0205847032949297,-1.44765312906214,0.95,1,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"MED19",0.161807668757391,1.44763567831224,0.251,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CKAP4",0.165739352176219,1.44746209023423,0.248,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SMARCB1",0.15105056385699,1.4471395616562,0.262,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CARD19",0.161443115357018,1.44655469803893,0.252,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CDC73",0.602465368702747,-1.4464618676021,0.321,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"HECTD4",0.290839734977726,-1.44538773883446,0.201,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"DLST",0.171787124453927,1.4452561559874,0.242,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"NAMPT",0.157553433256821,1.44506339395453,0.651,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"NFKBIZ",0.987042389946651,-1.44445312073912,0.449,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"DENR",0.170766463095819,1.44394477699517,0.243,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"RTCB",0.152433965586396,1.44379089445035,0.26,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"ATP6AP1",0.162783182919837,1.44348048797944,0.25,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"MRPS28",0.164872523032609,1.44322010448017,0.248,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CTBS",0.159991767000749,1.44318635276761,0.253,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"COPB2",0.119884156107961,1.44309792261459,0.469,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"DCUN1D5",0.937544338740065,-1.44304209115967,0.215,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RPA3",0.160595162959399,1.44215208912727,0.252,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"POLD2",0.154997607988839,1.44206091703893,0.258,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"NPIPA1",0.464515768399772,-1.44054031838517,0.084,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ABHD17A",0.662157493894662,-1.43997524960884,0.29,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"MAZ",0.162660975033078,1.43993935801205,0.25,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"MRPL24",0.151856272332438,1.43993456721245,0.261,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CISD3",0.156411039403775,1.43963761932016,0.256,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CTBP2",0.196158611674984,1.43948571548772,0.221,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CGNL1",0.216017527639044,1.43928530667273,0.206,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SMPD1",0.492723403508031,-1.43891541349764,0.088,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"TTC7A",0.926655029709021,-1.43889192658867,0.18,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"TAF8",0.492228538288124,-1.4381985879316,0.087,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"FASTKD2",0.17229937985471,1.43655698945023,0.242,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"NRDE2",0.444954677345945,-1.43634801529581,0.08,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ZNF638",0.108644590683852,1.43591508722258,0.532,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SMAD2",0.180405872215979,1.43557087738953,0.235,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"RAB3GAP2",0.181475005080598,1.43525450562882,0.234,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"UTRN",0.260064391682709,-1.43466561611646,0.497,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"SYNGR1",0.168614500562708,1.43435911024926,0.245,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CRTAP",0.280067672868176,-1.43406412216131,0.484,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"TTC1",0.201690410699415,-1.43350737023081,0.334,0.5,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"MID1IP1",0.251750881006143,1.4331899128249,0.375,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"P4HB",0.0937697571333012,1.43206853871552,0.547,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"GPR108",0.354908130671561,-1.43112457878045,0.227,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"NUP160",0.772846673080017,-1.42961737970409,0.145,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ATF7IP",0.111584506752917,-1.4291128755852,0.282,0.5,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"CCNB1IP1",0.163640794955213,1.42909172410983,0.25,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"RPS2",0.0821392293578241,-1.42887364873988,0.907,0.833,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"PTBP2",0.145161765421161,-1.42881215962441,0.284,0.5,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"MAPK6",0.181877313258473,1.42866101173519,0.233,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SMARCC1",0.264743983817025,-1.42759051821211,0.178,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"BBIP1",0.16487252304914,1.42746191769942,0.248,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SLFN11",0.18703920116176,1.4270692842235,0.229,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PNRC1",0.0412902118403109,1.42703240342989,0.819,0.5,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"BICD2",0.699538722745235,-1.4268580557152,0.129,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"AC010642.2",0.158551346437786,1.42639415346545,0.254,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CDC42EP4",0.187451975128519,1.42607712865646,0.229,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"STEAP1",0.20107876289458,1.42552203480414,0.218,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"MDP1",0.153245808863672,1.42459074330054,0.259,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"RBM22",0.160353576602235,1.42407506641669,0.253,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"RAPGEF2",0.870584737578664,-1.4234952078939,0.166,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"SELENOK",0.0500386398266917,1.42304849302272,0.676,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"BCAS2",0.554244610466787,-1.42296594729538,0.341,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"DSEL",0.170385034209787,1.42290840145982,0.243,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"INO80",0.188833503385715,1.42242463438749,0.227,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"GIT2",0.613372013869573,-1.4209661479175,0.112,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"CLOCK",0.191202050865131,1.4198826376968,0.225,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"NKAPD1",0.786184315535918,-1.41963151326834,0.147,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"CABIN1",0.968637041995279,-1.4179301568817,0.189,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RDH11",0.165243554237928,1.41789736637313,0.248,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PWP1",0.154061250380951,1.41765637023258,0.259,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"HMGXB4",0.949232497569961,-1.41764614285386,0.211,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"SLFN5",0.214930453802214,1.41624023380992,0.207,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"KDM5D",0.933860268513093,-1.41590373327923,0.181,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"MPHOSPH6",0.66268483650949,-1.41585335447064,0.121,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ME2",0.774117532534337,-1.41579035369382,0.144,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"CORO7",0.256601168799501,-1.41557145942332,0.057,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"PSMD14",0.179873312147967,1.41554627284301,0.235,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CCDC14",0.185805522008489,1.41474710360546,0.23,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SLC2A3",0.968079048375499,-1.41468801060313,0.499,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RALB",0.71711542115481,-1.41424016479098,0.132,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"FRA10AC1",0.179607532185381,1.41368674916415,0.235,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"AUH",0.201078762750482,1.41327119522,0.218,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"FAM214A",0.23084262268882,-1.41310177999202,0.164,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"LINC01278",0.917722899809834,-1.41266263369134,0.177,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"TRMT10C",0.71087453330388,-1.41258226132247,0.283,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"PPP6C",0.166236398032133,1.41238565015122,0.247,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PDLIM7",0.185259448673114,1.41216134504046,0.23,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SLC1A5",0.172941509391149,1.41204534740984,0.241,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"TIMM10",0.148881542309327,1.41199704149921,0.264,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"DMTF1",0.200786430735412,1.41193157309687,0.218,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"LYPLA2",0.697842914128618,-1.41162598426817,0.128,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"STX6",0.506823816178708,-1.41156155213755,0.09,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ARID4A",0.201811198836561,1.41147237523164,0.217,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PAK2",0.139730374180506,1.41116681393874,0.454,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SRSF10",0.0746865028616031,1.41048727507429,0.601,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PALM2-AKAP2",0.217265775031259,1.40992180945717,0.205,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CNPY3",0.168488628537698,1.40937224110066,0.245,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"TIAM1",0.272062462898598,-1.40886833773415,0.059,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"CSRNP1",0.431716087605893,-1.40883466860662,0.256,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ITSN1",0.201225066364245,1.40871400168336,0.217,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"HIST3H2A",0.773914726506113,-1.40871213249275,0.144,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"FURIN",0.527965488334318,-1.40868775022011,0.093,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"GNG2",0.103096343814105,-1.40834149838702,0.128,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"YPEL2",0.193879267266876,1.40722944359432,0.223,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"AGPAT2",0.167109240270433,1.40666895786479,0.246,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"DYRK1A",0.455911803752829,-1.4064251942902,0.27,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"TASOR",0.185395838811041,1.40566871967811,0.23,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"GUSB",0.336212698897382,-1.40558182679221,0.218,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"TPBG",0.180939768900427,1.40532906025495,0.234,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CLIC2",0.935289319921117,-1.40364079529795,0.215,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"MAGED1",0.74373397876029,-1.40321535369709,0.138,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"MED31",0.166859464964815,1.40191214222173,0.247,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"FXYD5",0.4370990373429,-1.40145354542827,0.251,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"MAIP1",0.530262879073534,-1.40105922393167,0.093,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"PCMTD2",0.199620760284429,1.40093222283896,0.219,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"LINC00667",0.163763619395804,1.40008065627976,0.249,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"TDRD3",0.21062969431907,1.39988080339913,0.21,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"LINC01128",0.544154781314487,-1.39975486289303,0.095,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"EIF4EBP2",0.172427644688976,1.39946982697971,0.241,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"TMEM14A",0.166112019327734,1.39912524781947,0.247,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"TYW3",0.164872522920195,1.39896122259343,0.248,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"MYL6B",0.160837053898429,1.39892073274879,0.252,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"ARMCX1",0.15975094009574,1.39884962187912,0.253,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"DNAJC7",0.129487292130804,-1.39822517304493,0.278,0.5,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"EFHC1",0.184442899200847,1.3976236595502,0.231,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"TRIM26",0.648183044733291,-1.39753200197433,0.118,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"UBAP2L",0.808983895285126,-1.39719627910177,0.152,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RBM17",0.200159234554384,-1.39700891067631,0.329,0.5,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"AHNAK2",0.198171867832702,1.39679192280662,0.22,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SNRNP27",0.170766462997153,1.39671904387446,0.243,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"LY6E",0.414974343310321,-1.39640881350829,0.64,0.667,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RPS6KA2",0.420739467452283,-1.39611099819966,0.077,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ARHGAP32",0.210173371220883,1.39513953146509,0.211,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PPWD1",0.190642474515451,1.3949982215978,0.226,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CEP57",0.181207219276798,1.39494871054596,0.234,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"DIXDC1",0.190642474567603,1.39493930278657,0.226,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"ARF4",0.0449959883634684,1.39482638836603,0.742,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SGCZ",0.466084407004722,1.39348300239135,0.082,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"LMCD1",0.211544924605644,1.3920161122003,0.21,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PSPC1",0.302974320223068,-1.39168618881051,0.204,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ARL13B",0.182145939247005,1.39126671548052,0.233,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"EFHD2",0.593719581213005,-1.39125266985024,0.11,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"DIMT1",0.16735932980558,1.39110579568792,0.246,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CERCAM",0.168740451843516,1.39089744621763,0.245,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"COMMD5",0.152665554458196,1.39058534669744,0.26,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"LRRFIP1",0.785242020752692,-1.39002735708893,0.345,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"CDC123",0.760516121135911,-1.38958486241959,0.266,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"PDHX",0.657868444705731,-1.38928178837744,0.12,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ASPN",0.261478978044697,1.38887473717782,0.176,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"NINJ2",0.188556505261838,1.38783277141976,0.228,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"POU2F1",0.217109400114558,1.3872963625566,0.205,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"GPALPP1",0.831466303539892,-1.38677750712351,0.157,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"VPS54",0.205508026512496,1.38666743149641,0.214,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"HSPB11",0.178283617890042,1.38575640345961,0.236,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"JUNB",0.144026670271588,1.38553405298521,0.916,0.833,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CYFIP1",0.171021148206705,1.38447498620022,0.243,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PHKB",0.196445139495288,1.38427091757927,0.221,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"POLR2K",0.116941426157135,1.38412319052764,0.478,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SLAIN2",0.17592138256598,1.3836161510731,0.238,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"TAPT1",0.775103906791618,-1.38205282009491,0.145,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"PYROXD1",0.528221362176022,-1.38197723570447,0.092,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"HSPA8",0.131385958182896,-1.3816549173723,0.734,0.667,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ATP5F1C",0.0612309385329524,1.38123218456621,0.624,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CAPZA2",0.120612894087484,1.38040202526266,0.475,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"KDM6A",0.285151472971732,-1.38017461561719,0.2,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"AQR",0.289784580972711,-1.38005018859124,0.185,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"TRADD",0.172043091339733,1.37988299959571,0.242,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SMPDL3A",0.179740380505885,1.37978964351214,0.235,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"TINF2",0.870129201377862,-1.37966516124612,0.166,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"FYN",0.568814664665377,-1.37922998531858,0.541,0.5,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RNF115",0.20468582207005,-1.37755502804947,0.328,0.5,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"CRY2",0.209717907250652,1.37749096689902,0.211,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"ATP6V0B",0.0832295842936877,1.37695375017392,0.571,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"AGPAT1",0.724507050212335,-1.37687391581365,0.133,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"CEP192",0.724239903520342,-1.37564469246656,0.134,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ABHD14B",0.177493242732476,1.37514255277921,0.237,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"GPBP1L1",0.200348619042002,1.37413637681209,0.218,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"GNA12",0.89981222854035,-1.3740880963662,0.224,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"THAP12",0.168488628507411,1.37325733432279,0.245,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"EMG1",0.163150268612581,1.37300452810379,0.25,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"MAGOH",0.562984126657637,-1.37220928319953,0.5,0.5,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"PELI1",0.651419085485809,-1.37209762295965,0.12,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"VPS37B",0.353048002124267,-1.37189578033749,0.069,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"PLD1",0.228460654521098,1.37095011198673,0.197,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"THRA",0.177756370864161,1.37073837131342,0.237,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SLC25A24",0.964963030441568,-1.37071603596603,0.207,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ERO1B",0.225696255957191,1.37004080109404,0.199,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"MCPH1",0.196875605161778,1.36992004438356,0.221,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"LRRK1",0.665015856602815,-1.36984300608935,0.121,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"HHIP",0.293017629878103,1.36933312258223,0.157,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SCAF4",0.775745779382056,-1.36931929741872,0.145,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"CD109",0.197306880778747,1.36858646572961,0.221,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"DDOST",0.708546313901367,-1.36827351351312,0.523,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"FAM120AOS",0.165243554287613,1.36778401847283,0.248,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"ANKRD36B",0.62962106262416,-1.36770599877276,0.116,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"UGCG",0.203874278517798,1.36759815205,0.215,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SDAD1",0.170893765622074,1.36718517656575,0.243,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CFAP20",0.171021148090886,1.36697646936249,0.243,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PPIE",0.161443115168498,1.3659660751222,0.252,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"N4BP2",0.552613446853542,-1.36576851277133,0.102,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"WWP1",0.209717907226442,1.36566090372174,0.211,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"RHOC",0.758395738648154,-1.36545839847577,0.5,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"MRPL57",0.122539626294633,1.36517862277475,0.472,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"TAP2",0.503727291990486,-1.365059624122,0.089,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ANKRD17",0.229907190504701,-1.36492146136825,0.396,0.5,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"TADA3",0.163518047501749,1.3647436858039,0.25,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SLC66A1L",0.227970658473967,1.36367657290428,0.198,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SDHAF2",0.16823712133342,1.36264982796106,0.245,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PDCD5",0.0615636903872127,1.36255984285752,0.634,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"KIAA1328",0.231751173373235,1.36238767960274,0.195,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
