"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comparison","group_col","ident_1","ident_2","direction"
"ZIC1",2.95227421924709e-53,2.78065672862105,0.233,0.023,8.99705568315552e-49,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"AC092338.3",3.14235478385423e-53,-2.86941871028184,0.026,0.119,9.57632620379578e-49,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"DIO2",3.27900473797924e-53,3.08128302391224,0.206,0.006,9.99276693899173e-49,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"H1F0",3.59160200053928e-53,5.78854323171537,0.208,0.009,1.09454070966435e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"SYNPO2",3.81009422951929e-53,2.95424185567223,0.246,0.032,1.161126216446e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"AC136475.3",4.08811662372768e-53,-2.71649938607741,0.005,0.056,1.24585354108101e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"KIF9-AS1",4.15768260013351e-53,-2.50344968847904,0.051,0.173,1.26705377239069e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"NEK7",4.23097905844288e-53,-1.54928990996795,0.293,0.476,1.28939086806047e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"MITF",4.48816978043166e-53,4.1935296983918,0.214,0.011,1.36776974058655e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"AIP",4.49069307834983e-53,1.36112461039808,0.433,0.177,1.36853871562711e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"INAFM1",4.90862001799778e-53,2.36095355534551,0.269,0.048,1.49590195048482e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"ATOX1",4.9303580179952e-53,1.01277723784828,0.464,0.196,1.50252660598404e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"AL121944.1",5.36068125454658e-53,-2.71570778939139,0.029,0.127,1.63366761232307e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"KCNIP1",5.66387175857776e-53,6.24992681942934,0.198,0.002,1.72606491842657e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"PTTG1IP",5.81100781947217e-53,0.930892138942192,0.505,0.241,1.77090463298414e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"AC018362.1",6.00257243113953e-53,-2.84280010015889,0.037,0.145,1.82928394838977e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"EHD2",6.03917966949395e-53,2.93886309720892,0.231,0.024,1.84044000427828e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"CISD3",6.04364940592853e-53,2.85497709807591,0.256,0.04,1.84180215645672e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"RPS6KA1",6.34815615289111e-53,-2.24635388028964,0.008,0.07,1.93460058759356e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"TCEA2",6.52220869757745e-53,2.34573493400369,0.278,0.054,1.98764310058673e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"NRF1",6.76576459236213e-53,-1.7430941780044,0.146,0.319,2.06186675952236e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"PANTR1",6.86799847254003e-53,7.75119004756613,0.197,0.002,2.09302253450657e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"EMP3",6.94719475035753e-53,0.727226323382916,0.784,0.591,2.11715760017146e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"HSD17B4",7.12059089020945e-53,2.09247850009427,0.281,0.055,2.17000007379133e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"GIMAP6",7.57005568396082e-53,-3.04967784161647,0.004,0.052,2.30697446968706e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"TPI1",7.9429147451222e-53,0.560906047322894,0.781,0.562,2.42060326857599e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"RAB13",8.35212207276296e-53,1.83723065873553,0.302,0.072,2.54530920167451e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"NBEAL2",9.56164628828684e-53,-2.18435311814607,0.022,0.11,2.91391170635541e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"MEIS1",9.72877797573732e-53,8.89670713187516,0.194,0,2.96484508810595e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"TRA2A",1.02096374321137e-52,-1.16432292952757,0.437,0.612,3.11138700743664e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"SVIP",1.06035265730586e-52,-1.41630925299485,0.122,0.294,3.23142472313962e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"ITPR1",1.14179662634655e-52,-1.50841507395119,0.144,0.32,3.47962521879111e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"DMAC1",1.15555435194559e-52,2.39707495609568,0.279,0.056,3.52155188755419e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"MIEN1",1.17374887298309e-52,1.49204475178977,0.392,0.142,3.57699969041597e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"SNRK",1.19281091789084e-52,-1.87859540543754,0.113,0.273,3.63509127227233e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"MBTD1",1.45432041215121e-52,-1.8778906820347,0.119,0.281,4.4320414560308e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"STEAP1",1.45844323691216e-52,4.59237008374712,0.218,0.016,4.44460576448979e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"EFHC1",1.65690747593362e-52,3.0119490198839,0.231,0.023,5.04942553290772e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"EPC1",2.07858208491254e-52,-1.14370109326896,0.529,0.663,6.33447890377098e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"COPS6",2.15576377377588e-52,1.36700208837673,0.416,0.164,6.56969010058198e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"SYNGR1",2.2077547053755e-52,3.04470137130482,0.245,0.034,6.72813246463183e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"SRP9",2.30685962808982e-52,0.949598118123888,0.585,0.327,7.03015471660373e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"SDHAF1",2.78388351359881e-52,2.65802627831681,0.269,0.05,8.48388500769238e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"POLR2J",2.85473305794813e-52,1.14936830798413,0.46,0.2,8.69979899409692e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"ICAM3",3.12735503451676e-52,-1.50162453128202,0.083,0.232,9.53061446768981e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"SMURF1",3.20928848921578e-52,-1.64291722395588,0.209,0.392,9.78030667088508e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"FUBP1",3.23257381090345e-52,-1.38434034153699,0.232,0.428,9.85126868872826e-48,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"NEDD4L",3.69590266932313e-52,-2.46760999916345,0.012,0.082,1.12632633847622e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"RAB11FIP4",3.80183612902258e-52,-2.81183963763485,0.006,0.06,1.15860956031963e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"RND1",4.14857533700247e-52,-3.22887748019683,0.012,0.08,1.2642783339515e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"AC005037.1",4.26108665801328e-52,-2.6467123198867,0.025,0.116,1.29856615902955e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"JPT1",4.29020174679345e-52,-1.62657725029242,0.217,0.403,1.3074389823353e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"FAM89B",4.85464731676332e-52,1.47652885641175,0.397,0.146,1.47945376978362e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"CSNK1D",5.00761788077713e-52,-1.61806198401077,0.169,0.349,1.52607154916683e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"CCDC71L",5.08097287545875e-52,1.53199016910056,0.347,0.105,1.54842648379605e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"PXK",5.26295685248533e-52,1.65012022689896,0.35,0.106,1.6038861007949e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"AC005920.2",5.43875522755478e-52,-3.08077498154147,0.02,0.104,1.65746065559732e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"AL137779.2",5.61818415910813e-52,-2.15869564387975,0.012,0.08,1.7121416224882e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"TP53",5.7244220784188e-52,-2.20456813973312,0.075,0.213,1.74451762839813e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"CPNE8",5.73125427750017e-52,1.81641524412834,0.281,0.058,1.74659974106818e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"MTFP1",6.20147858457472e-52,-2.24891365597159,0.026,0.118,1.88990059864915e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"ATP5IF1",6.40544597019279e-52,0.869836892054595,0.625,0.377,1.95205965941625e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"MNDA",7.12894689003073e-52,-2.77642996970687,0.014,0.088,2.17254656473687e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"COP1",7.21889451238368e-52,-1.31255722076655,0.307,0.493,2.19995810264893e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"PSMB2",7.76548449828276e-52,0.96265118586306,0.511,0.245,2.36653140085167e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"DMD",7.81612966314385e-52,4.05322885375934,0.218,0.017,2.38196551484309e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"CUTC",7.86311205521087e-52,1.53425936863327,0.331,0.094,2.39628339882551e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"F5",8.00594095431711e-52,-4.02824786235193,0.006,0.061,2.43981050582814e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"CCT7",8.21621991740628e-52,1.22298837254876,0.451,0.197,2.50389301982956e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"ZNF322",8.80589072709394e-52,2.18904722280933,0.264,0.045,2.68359519908188e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"CGNL1",9.69350004855841e-52,5.11195787705226,0.206,0.01,2.95409413979818e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"EPG5",1.15783340710619e-51,-1.93531033576403,0.082,0.226,3.52849730815611e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"MRPL24",1.16412022351118e-51,2.25731327257521,0.261,0.046,3.54765638115033e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"LINC01138",1.17853708132102e-51,-1.49024196738839,0.11,0.273,3.59159175532581e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"F11R",1.19347075647099e-51,-2.85545764843337,0.006,0.062,3.63710213034535e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"TPBG",1.26103400943271e-51,2.71447137584174,0.234,0.028,3.84300114374618e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"SYAP1",1.37043538759536e-51,-1.53155255889069,0.273,0.458,4.17640184369687e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"ARID3B",1.46311772700339e-51,-2.37524104749399,0.03,0.128,4.45885127304282e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"HDLBP",1.66542881664438e-51,1.09296358156379,0.485,0.223,5.07539431872373e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"RALGDS",1.73717266976502e-51,-1.71058483336752,0.113,0.276,5.29403371110889e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"MID1",1.87508954144175e-51,4.85962249982343,0.204,0.009,5.71433537754373e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"MOCS2",1.89664647950535e-51,2.04378223317666,0.312,0.082,5.78003014629255e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"EMC2",1.91032794083091e-51,2.01417447511487,0.314,0.084,5.8217243996822e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"LYPLAL1",2.13018674697393e-51,2.35888156884226,0.271,0.053,6.49174411140307e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"IFT43",2.24242198054902e-51,1.79524107882149,0.288,0.062,6.83378098572314e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"UHRF2",2.28346576596674e-51,-1.73980590817222,0.151,0.323,6.95886192178363e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"DCP1A",2.91158726423008e-51,-1.54432665654259,0.192,0.372,8.87306218774117e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"PIR",2.95073907320945e-51,5.53812258574397,0.198,0.005,8.99237732560579e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"SERPINB9P1",2.96508346524569e-51,-3.24933337230396,0.008,0.065,9.03609186033623e-47,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"NR4A1",3.39271983848664e-51,1.57776020922293,0.589,0.407,1.0339313707788e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"IER3IP1",3.47505359569181e-51,1.38514303966238,0.432,0.184,1.05902258328708e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"CPD",3.75514767864471e-51,-2.03296223044716,0.154,0.325,1.14438125506697e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"CNNM4",4.13294467609069e-51,-2.63613448533444,0.027,0.119,1.25951489003864e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"FRYL",4.21178921106783e-51,-1.36637303149874,0.261,0.45,1.28354276207292e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"PTPN4",4.33666617520227e-51,-1.87694646874777,0.112,0.269,1.32159901689289e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"H19",4.36388240463141e-51,3.00925140657859,0.225,0.021,1.32989316281142e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"ITPR2",4.61104580234501e-51,-1.37326275326592,0.292,0.48,1.40521620826464e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"JAG1",4.80174721995229e-51,1.82650322386907,0.282,0.061,1.46333246528046e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"H2AFX",4.86790520324918e-51,-1.46347077932347,0.188,0.371,1.48349411069019e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"LRCH1",5.37781629996954e-51,-1.82401323989454,0.117,0.278,1.63888951741572e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"RELT",5.57747560081683e-51,-2.48098230969662,0.016,0.091,1.69973568934893e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"AL133453.1",5.89739149399469e-51,-2.21763954946486,0.044,0.156,1.79723005779488e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"ITGB1",6.04913779140993e-51,0.526850139597316,0.816,0.592,1.84347474193218e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"COA4",6.2114918641979e-51,1.33340480762062,0.388,0.142,1.89295214561431e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"CCDC85C",6.27350481526496e-51,-3.47790678732291,0.008,0.068,1.911850592452e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"RNF7",6.58742626142793e-51,0.846874579275413,0.581,0.325,2.00751815317016e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"CTSD",6.74764828614417e-51,0.799216889096895,0.619,0.374,2.05634581520243e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"AC092821.3",6.90603212163323e-51,-1.68130506129736,0.056,0.183,2.10461328906773e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"TPM3",7.30016116176238e-51,-1.02511004779932,0.464,0.626,2.22472411404709e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"KLF2",8.60268529563427e-51,-0.954893645961213,0.517,0.692,2.62166834384454e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"C3orf20",9.2229070850582e-51,-3.49264371394232,0.01,0.074,2.81068093417149e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"CBX4",9.61178271764348e-51,-2.00232871098155,0.073,0.21,2.92919078320185e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"MRPS24",9.68386629646248e-51,1.1294148604001,0.502,0.254,2.95115825384694e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"TSPYL2",1.06204210770963e-50,-1.5330283332068,0.284,0.473,3.23657332324511e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"TNIP1",1.17557923864769e-50,-1.4836342562975,0.134,0.303,3.58257772977885e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"DIP2C",1.18324085165583e-50,2.84967556698326,0.251,0.042,3.60592649542113e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"SSBP2",1.18808327645619e-50,0.703978516904312,0.618,0.335,3.62068378500024e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"SMPDL3A",1.19996981635323e-50,2.93158661986288,0.235,0.031,3.65690801533646e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"AC011462.5",1.23676431238663e-50,-3.21519223471593,0.008,0.067,3.76903924199825e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"AC025171.3",1.30664545227186e-50,-3.13479959263933,0.009,0.069,3.98200201579849e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"HDGFL3",1.33337885821857e-50,2.19230950954312,0.28,0.061,4.06347207042108e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"TMEM71",1.39373814900315e-50,-1.81345680814829,0.086,0.231,4.2474170090871e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"NSD2",1.52353948889252e-50,-1.96782250824167,0.07,0.203,4.64298659239997e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"SDF4",1.56268929862197e-50,0.998541911573461,0.472,0.214,4.76229563755045e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"MT-CO1",1.68193281491594e-50,-0.729822603762014,0.991,0.988,5.12569025345633e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"CXCR3",1.69207124761846e-50,-3.0820885885698,0.004,0.05,5.15658712711726e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"FAF1",1.76291449745557e-50,-1.44138949212113,0.332,0.504,5.37248193099586e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"MTHFD2",1.83983060170598e-50,-1.72757826055708,0.132,0.297,5.60688375869898e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"NINJ2",1.92462186081743e-50,2.68964151090493,0.228,0.024,5.86528512084113e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"OS9",2.22897831494007e-50,1.14833754507561,0.458,0.21,6.79281141477986e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"TMEM115",2.22978007927765e-50,2.39374501406377,0.28,0.062,6.79525479159865e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"CXCL16",2.23735223630968e-50,-2.36879744067287,0.047,0.163,6.81833094015375e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"IFNAR2",2.59257856134933e-50,-1.82114038238094,0.121,0.279,7.90088316571208e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"ANGPTL2",2.7881474020758e-50,4.61039886788797,0.196,0.006,8.496879207826e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"SLC27A3",2.97570528605784e-50,4.44568071824497,0.202,0.01,9.06846185926128e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"ATP6V1F",3.05660496482197e-50,0.904645886917696,0.604,0.354,9.31500363029495e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"SDF2L1",3.25992857714346e-50,1.58696241681529,0.428,0.188,9.93463233884471e-46,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"DERA",3.37652383262233e-50,2.17791751029304,0.273,0.056,1.02899563799165e-45,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"CYB5R1",3.38226850758001e-50,2.50045599298928,0.265,0.051,1.03074632768501e-45,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"TNKS1BP1",3.41767349766262e-50,3.56854530508171,0.223,0.023,1.04153599841268e-45,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"AFF1",3.62157425600933e-50,-1.45766923896458,0.383,0.544,1.10367475451884e-45,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"TAGLN2",3.66315664492754e-50,0.699499683002049,0.773,0.58,1.11634698754167e-45,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"AC139720.1",3.82559226068536e-50,-2.21600055502901,0.007,0.064,1.16584924144386e-45,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"THOC7",3.94470073036816e-50,1.22667152492563,0.428,0.181,1.2021475475797e-45,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"BHMT2",4.0994476065006e-50,5.06174285775354,0.197,0.007,1.24930665808106e-45,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"TRAPPC5",4.42892288354355e-50,0.902568588192521,0.529,0.273,1.3497142487599e-45,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"ASAP3",4.54865334033247e-50,3.28595661654312,0.203,0.01,1.38620210546632e-45,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"MGLL",4.79351270664215e-50,2.21992001470777,0.248,0.039,1.46082299734919e-45,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"OXR1",4.90287403047652e-50,1.52836583251167,0.336,0.099,1.49415086078772e-45,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"ARFRP1",5.01591487152115e-50,1.86401303159454,0.264,0.049,1.52860005709607e-45,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"IL4R",5.06472993387802e-50,-1.61184984553587,0.149,0.318,1.54347644734933e-45,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
