"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","vsmc_state","vsmc_state_fraction","significant","DA_FDR"
-6.32493269147575,11.2663035209698,6.91674599352691,0.00857428637082146,0.0202122372476989,95,NA,"metabolic-stress VSMC",0.978723404255319,TRUE,0.0202122372476989
-8.21205527621831,11.6749772569126,7.30527499014707,0.00690638119479742,0.0202122372476989,96,NA,"metabolic-stress VSMC",0.887096774193548,TRUE,0.0202122372476989
-3.6206000041903,11.6814882636163,2.12373578366148,0.145116538593841,0.183460339441807,97,NA,"contractile VSMC",1,FALSE,0.183460339441807
-4.85463118469379,11.5044782586773,3.8598580090697,0.0495285994472505,0.0733494972766424,98,NA,"metabolic-stress VSMC",0.879310344827586,TRUE,0.0733494972766424
-6.40565552270378,11.9283224178574,4.51943477322575,0.0335773778184121,0.053278390313909,99,NA,"contractile VSMC",0.875,TRUE,0.053278390313909
-4.26152347161563,11.8396352380255,2.5569147021087,0.109897352999734,0.143404517970282,100,NA,"contractile VSMC",0.926829268292683,FALSE,0.143404517970282
-4.6636879521864,11.8531292275761,2.94565487479819,0.086191776689966,0.115874535521237,101,NA,"contractile VSMC",1,FALSE,0.115874535521237
-7.20624248323917,12.0488029205851,5.27133823960349,0.0217345185870385,0.0387811552779455,102,NA,"metabolic-stress VSMC",0.820224719101124,TRUE,0.0387811552779455
3.67942758289141,10.313832979687,7.45749563431835,0.00634697054118188,0.0202122372476989,103,NA,"inflammatory VSMC",1,TRUE,0.0202122372476989
-1.19333906402999,10.4768352519451,1.35207462972593,0.244990100777672,0.296082595888041,104,NA,"inflammatory VSMC",1,FALSE,0.296082595888041
-7.35208328766018,12.191507624494,5.44607711697886,0.0196651457931501,0.0379082252582832,105,NA,"synthetic VSMC",1,TRUE,0.0379082252582832
-4.09436777635465,11.9446584114988,2.30191318928979,0.129299451085222,0.165937259783373,106,NA,"metabolic-stress VSMC",1,FALSE,0.165937259783373
-5.07374880009809,11.470062723749,4.26330008399724,0.0390131217153742,0.0600647567004029,107,NA,"synthetic VSMC",0.9375,TRUE,0.0600647567004029
