"tf","tf_group","NES","sample","status","vsmc_state","cells"
"ATF7","STA2--STA--metabolic-stress VSMC",3.99636899804319,"STA2","STA","metabolic-stress VSMC",943
"ATF7","STA2--STA--synthetic VSMC",3.86380909512127,"STA2","STA","synthetic VSMC",1620
"ATF7","STA3--STA--contractile VSMC",2.15428093953693,"STA3","STA","contractile VSMC",25
"BACH1","ACom-RR--Ruptured--contractile VSMC",1.84443132557942,"ACom_RR","Ruptured","contractile VSMC",32
"BACH1","ACom-RR--Ruptured--inflammatory VSMC",2.01442302459446,"ACom_RR","Ruptured","inflammatory VSMC",945
"BACH1","ACom-RR--Ruptured--metabolic-stress VSMC",1.60835278162232,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"BACH1","MCA-R1--Ruptured--inflammatory VSMC",2.04843776175364,"MCA_R1","Ruptured","inflammatory VSMC",534
"BACH1","MCA-R2--Ruptured--contractile VSMC",1.17682576487319,"MCA_R2","Ruptured","contractile VSMC",182
"BACH1","MCA-R2--Ruptured--inflammatory VSMC",1.80347521602843,"MCA_R2","Ruptured","inflammatory VSMC",1078
"BACH1","MCA-R2--Ruptured--metabolic-stress VSMC",0.903990308027734,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"BACH1","MCA-R2--Ruptured--synthetic VSMC",0.568621123755985,"MCA_R2","Ruptured","synthetic VSMC",29
"BACH1","STA1--STA--ECM-remodeling VSMC",1.0378724204901,"STA1","STA","ECM-remodeling VSMC",637
"BACH1","STA1--STA--contractile VSMC",1.1713082176258,"STA1","STA","contractile VSMC",1019
"BACH1","STA1--STA--inflammatory VSMC",1.88171341432946,"STA1","STA","inflammatory VSMC",148
"BACH1","STA1--STA--metabolic-stress VSMC",1.32216422792255,"STA1","STA","metabolic-stress VSMC",1432
"BACH1","STA1--STA--synthetic VSMC",1.1358535142662,"STA1","STA","synthetic VSMC",1049
"BACH1","STA2--STA--ECM-remodeling VSMC",0.695558754252238,"STA2","STA","ECM-remodeling VSMC",459
"BACH1","STA2--STA--contractile VSMC",0.705734432104628,"STA2","STA","contractile VSMC",989
"BACH1","STA2--STA--inflammatory VSMC",1.65394123932235,"STA2","STA","inflammatory VSMC",378
"BACH1","STA2--STA--metabolic-stress VSMC",0.872776131420001,"STA2","STA","metabolic-stress VSMC",943
"BACH1","STA2--STA--synthetic VSMC",0.980584314591419,"STA2","STA","synthetic VSMC",1620
"BACH1","STA3--STA--contractile VSMC",-0.331988154229021,"STA3","STA","contractile VSMC",25
"BACH2","ACom-RR--Ruptured--contractile VSMC",2.91183393782473,"ACom_RR","Ruptured","contractile VSMC",32
"BACH2","ACom-RR--Ruptured--inflammatory VSMC",4.4156517272962,"ACom_RR","Ruptured","inflammatory VSMC",945
"BACH2","ACom-RR--Ruptured--metabolic-stress VSMC",2.87228892906723,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"BACH2","MCA-R1--Ruptured--inflammatory VSMC",4.66513028802981,"MCA_R1","Ruptured","inflammatory VSMC",534
"BACH2","MCA-R2--Ruptured--contractile VSMC",2.4555297537424,"MCA_R2","Ruptured","contractile VSMC",182
"BACH2","MCA-R2--Ruptured--inflammatory VSMC",4.76008927001685,"MCA_R2","Ruptured","inflammatory VSMC",1078
"BACH2","MCA-R2--Ruptured--metabolic-stress VSMC",2.98838888405313,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"BACH2","MCA-R2--Ruptured--synthetic VSMC",1.60048093582887,"MCA_R2","Ruptured","synthetic VSMC",29
"BACH2","STA1--STA--ECM-remodeling VSMC",2.42307347776054,"STA1","STA","ECM-remodeling VSMC",637
"BACH2","STA1--STA--contractile VSMC",2.02223034176821,"STA1","STA","contractile VSMC",1019
"BACH2","STA1--STA--inflammatory VSMC",4.24949530875494,"STA1","STA","inflammatory VSMC",148
"BACH2","STA1--STA--metabolic-stress VSMC",1.8810102565769,"STA1","STA","metabolic-stress VSMC",1432
"BACH2","STA1--STA--synthetic VSMC",1.96441053175771,"STA1","STA","synthetic VSMC",1049
"BACH2","STA2--STA--ECM-remodeling VSMC",2.62725747568174,"STA2","STA","ECM-remodeling VSMC",459
"BACH2","STA2--STA--contractile VSMC",2.42910897373894,"STA2","STA","contractile VSMC",989
"BACH2","STA2--STA--inflammatory VSMC",4.62519386921345,"STA2","STA","inflammatory VSMC",378
"BACH2","STA2--STA--metabolic-stress VSMC",2.33191682347409,"STA2","STA","metabolic-stress VSMC",943
"BACH2","STA2--STA--synthetic VSMC",2.55097036144852,"STA2","STA","synthetic VSMC",1620
"BACH2","STA3--STA--contractile VSMC",1.78597995291767,"STA3","STA","contractile VSMC",25
"BATF","ACom-RR--Ruptured--contractile VSMC",2.49656384665188,"ACom_RR","Ruptured","contractile VSMC",32
"BATF","ACom-RR--Ruptured--inflammatory VSMC",5.81243555628672,"ACom_RR","Ruptured","inflammatory VSMC",945
"BATF","ACom-RR--Ruptured--metabolic-stress VSMC",2.7365559444952,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"BATF","MCA-R1--Ruptured--inflammatory VSMC",5.97924774137019,"MCA_R1","Ruptured","inflammatory VSMC",534
"BATF","MCA-R2--Ruptured--contractile VSMC",0.760622516302629,"MCA_R2","Ruptured","contractile VSMC",182
"BATF","MCA-R2--Ruptured--inflammatory VSMC",5.56092162344174,"MCA_R2","Ruptured","inflammatory VSMC",1078
"BATF","MCA-R2--Ruptured--metabolic-stress VSMC",1.01141904323957,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"BATF","MCA-R2--Ruptured--synthetic VSMC",1.41512500999456,"MCA_R2","Ruptured","synthetic VSMC",29
"BATF","STA1--STA--ECM-remodeling VSMC",0.125236808571251,"STA1","STA","ECM-remodeling VSMC",637
"BATF","STA1--STA--contractile VSMC",-0.862010254651155,"STA1","STA","contractile VSMC",1019
"BATF","STA1--STA--inflammatory VSMC",5.62420294555619,"STA1","STA","inflammatory VSMC",148
"BATF","STA1--STA--metabolic-stress VSMC",-0.751001365369769,"STA1","STA","metabolic-stress VSMC",1432
"BATF","STA1--STA--synthetic VSMC",-0.837443219917213,"STA1","STA","synthetic VSMC",1049
"BATF","STA2--STA--ECM-remodeling VSMC",0.4715431724617,"STA2","STA","ECM-remodeling VSMC",459
"BATF","STA2--STA--contractile VSMC",0.0713164781307985,"STA2","STA","contractile VSMC",989
"BATF","STA2--STA--inflammatory VSMC",5.92218220590586,"STA2","STA","inflammatory VSMC",378
"BATF","STA2--STA--metabolic-stress VSMC",-0.00147026844108635,"STA2","STA","metabolic-stress VSMC",943
"BATF","STA2--STA--synthetic VSMC",-0.0717143574826866,"STA2","STA","synthetic VSMC",1620
"BATF","STA3--STA--contractile VSMC",0.277265124483017,"STA3","STA","contractile VSMC",25
"BCL11A","ACom-RR--Ruptured--contractile VSMC",0.761428265610687,"ACom_RR","Ruptured","contractile VSMC",32
"BCL11A","ACom-RR--Ruptured--inflammatory VSMC",3.12116317276993,"ACom_RR","Ruptured","inflammatory VSMC",945
"BCL11A","ACom-RR--Ruptured--metabolic-stress VSMC",-0.371518363233755,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"BCL11A","MCA-R1--Ruptured--inflammatory VSMC",4.02346319398265,"MCA_R1","Ruptured","inflammatory VSMC",534
"BCL11A","MCA-R2--Ruptured--contractile VSMC",-0.767862637918674,"MCA_R2","Ruptured","contractile VSMC",182
"BCL11A","MCA-R2--Ruptured--inflammatory VSMC",3.20983596322876,"MCA_R2","Ruptured","inflammatory VSMC",1078
"BCL11A","MCA-R2--Ruptured--metabolic-stress VSMC",-0.174943943013408,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"BCL11A","MCA-R2--Ruptured--synthetic VSMC",-0.235450354603731,"MCA_R2","Ruptured","synthetic VSMC",29
"BCL11A","STA1--STA--ECM-remodeling VSMC",-1.17526330620924,"STA1","STA","ECM-remodeling VSMC",637
"BCL11A","STA1--STA--contractile VSMC",-1.62521033832726,"STA1","STA","contractile VSMC",1019
"BCL11A","STA1--STA--inflammatory VSMC",2.84570281752669,"STA1","STA","inflammatory VSMC",148
"BCL11A","STA1--STA--metabolic-stress VSMC",-1.88925963910644,"STA1","STA","metabolic-stress VSMC",1432
"BCL11A","STA1--STA--synthetic VSMC",-1.54609765630392,"STA1","STA","synthetic VSMC",1049
"BCL11A","STA2--STA--ECM-remodeling VSMC",-0.687714636795179,"STA2","STA","ECM-remodeling VSMC",459
"BCL11A","STA2--STA--contractile VSMC",-0.954386439147405,"STA2","STA","contractile VSMC",989
"BCL11A","STA2--STA--inflammatory VSMC",3.16634907273257,"STA2","STA","inflammatory VSMC",378
"BCL11A","STA2--STA--metabolic-stress VSMC",-1.16746947404047,"STA2","STA","metabolic-stress VSMC",943
"BCL11A","STA2--STA--synthetic VSMC",-0.854983295455418,"STA2","STA","synthetic VSMC",1620
"BCL11A","STA3--STA--contractile VSMC",1.23623075306143,"STA3","STA","contractile VSMC",25
"BCL6","ACom-RR--Ruptured--contractile VSMC",-1.80734388313782,"ACom_RR","Ruptured","contractile VSMC",32
"BCL6","ACom-RR--Ruptured--inflammatory VSMC",-4.51710049212928,"ACom_RR","Ruptured","inflammatory VSMC",945
"BCL6","ACom-RR--Ruptured--metabolic-stress VSMC",-2.19073832795931,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"BCL6","MCA-R1--Ruptured--inflammatory VSMC",-5.27290174320535,"MCA_R1","Ruptured","inflammatory VSMC",534
"BCL6","MCA-R2--Ruptured--contractile VSMC",-3.15579980079544,"MCA_R2","Ruptured","contractile VSMC",182
"BCL6","MCA-R2--Ruptured--inflammatory VSMC",-4.66528473175448,"MCA_R2","Ruptured","inflammatory VSMC",1078
"BCL6","MCA-R2--Ruptured--metabolic-stress VSMC",-2.85261193253226,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"BCL6","MCA-R2--Ruptured--synthetic VSMC",-2.34090345793145,"MCA_R2","Ruptured","synthetic VSMC",29
"BCL6","STA1--STA--ECM-remodeling VSMC",-1.72726972693023,"STA1","STA","ECM-remodeling VSMC",637
"BCL6","STA1--STA--contractile VSMC",-1.34341215671218,"STA1","STA","contractile VSMC",1019
"BCL6","STA1--STA--inflammatory VSMC",-3.7858939932511,"STA1","STA","inflammatory VSMC",148
"BCL6","STA1--STA--metabolic-stress VSMC",-1.47456260327423,"STA1","STA","metabolic-stress VSMC",1432
"BCL6","STA1--STA--synthetic VSMC",-1.4942163337937,"STA1","STA","synthetic VSMC",1049
"BCL6","STA2--STA--ECM-remodeling VSMC",-2.54445314118265,"STA2","STA","ECM-remodeling VSMC",459
"BCL6","STA2--STA--contractile VSMC",-2.43790019606137,"STA2","STA","contractile VSMC",989
"BCL6","STA2--STA--inflammatory VSMC",-5.34257049536822,"STA2","STA","inflammatory VSMC",378
"BCL6","STA2--STA--metabolic-stress VSMC",-2.29615190018641,"STA2","STA","metabolic-stress VSMC",943
"BCL6","STA2--STA--synthetic VSMC",-2.46081606519135,"STA2","STA","synthetic VSMC",1620
"BCL6","STA3--STA--contractile VSMC",-1.97945088619507,"STA3","STA","contractile VSMC",25
"BHLHE22","ACom-RR--Ruptured--contractile VSMC",-1.06717470801378,"ACom_RR","Ruptured","contractile VSMC",32
"BHLHE22","ACom-RR--Ruptured--inflammatory VSMC",-1.55078397088727,"ACom_RR","Ruptured","inflammatory VSMC",945
"BHLHE22","ACom-RR--Ruptured--metabolic-stress VSMC",-1.2839545311731,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"BHLHE22","MCA-R1--Ruptured--inflammatory VSMC",-1.32080188316452,"MCA_R1","Ruptured","inflammatory VSMC",534
"BHLHE22","MCA-R2--Ruptured--contractile VSMC",-0.850609582558502,"MCA_R2","Ruptured","contractile VSMC",182
"BHLHE22","MCA-R2--Ruptured--inflammatory VSMC",-1.62964453802669,"MCA_R2","Ruptured","inflammatory VSMC",1078
"BHLHE22","MCA-R2--Ruptured--metabolic-stress VSMC",-1.21994730197094,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"BHLHE22","MCA-R2--Ruptured--synthetic VSMC",-1.55212094119318,"MCA_R2","Ruptured","synthetic VSMC",29
"BHLHE22","STA1--STA--ECM-remodeling VSMC",-2.47560353802604,"STA1","STA","ECM-remodeling VSMC",637
"BHLHE22","STA1--STA--contractile VSMC",-1.86652815548139,"STA1","STA","contractile VSMC",1019
"BHLHE22","STA1--STA--inflammatory VSMC",-1.50021782747226,"STA1","STA","inflammatory VSMC",148
"BHLHE22","STA1--STA--metabolic-stress VSMC",-1.7648447998583,"STA1","STA","metabolic-stress VSMC",1432
"BHLHE22","STA1--STA--synthetic VSMC",-2.07291054769927,"STA1","STA","synthetic VSMC",1049
"BHLHE22","STA2--STA--ECM-remodeling VSMC",-1.95167294841791,"STA2","STA","ECM-remodeling VSMC",459
"BHLHE22","STA2--STA--contractile VSMC",-1.81151298608209,"STA2","STA","contractile VSMC",989
"BHLHE22","STA2--STA--inflammatory VSMC",-2.18221682685031,"STA2","STA","inflammatory VSMC",378
"BHLHE22","STA2--STA--metabolic-stress VSMC",-1.65476378095243,"STA2","STA","metabolic-stress VSMC",943
"BHLHE22","STA2--STA--synthetic VSMC",-2.15810809978362,"STA2","STA","synthetic VSMC",1620
"BHLHE22","STA3--STA--contractile VSMC",-2.1457437536831,"STA3","STA","contractile VSMC",25
"BHLHE40","ACom-RR--Ruptured--contractile VSMC",-2.60676274646092,"ACom_RR","Ruptured","contractile VSMC",32
"BHLHE40","ACom-RR--Ruptured--inflammatory VSMC",-4.64929968490552,"ACom_RR","Ruptured","inflammatory VSMC",945
"BHLHE40","ACom-RR--Ruptured--metabolic-stress VSMC",-4.87876050425509,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"BHLHE40","MCA-R1--Ruptured--inflammatory VSMC",-4.47050951427852,"MCA_R1","Ruptured","inflammatory VSMC",534
"BHLHE40","MCA-R2--Ruptured--contractile VSMC",-3.17184773361076,"MCA_R2","Ruptured","contractile VSMC",182
"BHLHE40","MCA-R2--Ruptured--inflammatory VSMC",-4.287824434156,"MCA_R2","Ruptured","inflammatory VSMC",1078
"BHLHE40","MCA-R2--Ruptured--metabolic-stress VSMC",-3.45846532238523,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"BHLHE40","MCA-R2--Ruptured--synthetic VSMC",-2.79289855814232,"MCA_R2","Ruptured","synthetic VSMC",29
"BHLHE40","STA1--STA--ECM-remodeling VSMC",-2.4639745526437,"STA1","STA","ECM-remodeling VSMC",637
"BHLHE40","STA1--STA--contractile VSMC",-2.9125401064557,"STA1","STA","contractile VSMC",1019
"BHLHE40","STA1--STA--inflammatory VSMC",-3.55365771690535,"STA1","STA","inflammatory VSMC",148
"BHLHE40","STA1--STA--metabolic-stress VSMC",-3.03958374194845,"STA1","STA","metabolic-stress VSMC",1432
"BHLHE40","STA1--STA--synthetic VSMC",-2.90701960104429,"STA1","STA","synthetic VSMC",1049
"BHLHE40","STA2--STA--ECM-remodeling VSMC",-2.99215043192805,"STA2","STA","ECM-remodeling VSMC",459
"BHLHE40","STA2--STA--contractile VSMC",-3.22839957987081,"STA2","STA","contractile VSMC",989
"BHLHE40","STA2--STA--inflammatory VSMC",-4.7055222952212,"STA2","STA","inflammatory VSMC",378
"BHLHE40","STA2--STA--metabolic-stress VSMC",-3.22832055647933,"STA2","STA","metabolic-stress VSMC",943
"BHLHE40","STA2--STA--synthetic VSMC",-3.36168669869353,"STA2","STA","synthetic VSMC",1620
"BHLHE40","STA3--STA--contractile VSMC",-4.51092066586144,"STA3","STA","contractile VSMC",25
"CDX2","ACom-RR--Ruptured--contractile VSMC",-1.76104730725297,"ACom_RR","Ruptured","contractile VSMC",32
"CDX2","ACom-RR--Ruptured--inflammatory VSMC",-3.8615053960645,"ACom_RR","Ruptured","inflammatory VSMC",945
"CDX2","ACom-RR--Ruptured--metabolic-stress VSMC",-2.79006192473276,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"CDX2","MCA-R1--Ruptured--inflammatory VSMC",-4.10361097604776,"MCA_R1","Ruptured","inflammatory VSMC",534
"CDX2","MCA-R2--Ruptured--contractile VSMC",-3.74882123390643,"MCA_R2","Ruptured","contractile VSMC",182
"CDX2","MCA-R2--Ruptured--inflammatory VSMC",-4.09126228383579,"MCA_R2","Ruptured","inflammatory VSMC",1078
"CDX2","MCA-R2--Ruptured--metabolic-stress VSMC",-3.31487433229162,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"CDX2","MCA-R2--Ruptured--synthetic VSMC",-2.40832886515541,"MCA_R2","Ruptured","synthetic VSMC",29
"CDX2","STA1--STA--ECM-remodeling VSMC",-3.86690237999507,"STA1","STA","ECM-remodeling VSMC",637
"CDX2","STA1--STA--contractile VSMC",-4.89108556428986,"STA1","STA","contractile VSMC",1019
"CDX2","STA1--STA--inflammatory VSMC",-3.69293272287154,"STA1","STA","inflammatory VSMC",148
"CDX2","STA1--STA--metabolic-stress VSMC",-4.50414569851611,"STA1","STA","metabolic-stress VSMC",1432
"CDX2","STA1--STA--synthetic VSMC",-3.86892371197363,"STA1","STA","synthetic VSMC",1049
"CDX2","STA2--STA--ECM-remodeling VSMC",-4.05552839720207,"STA2","STA","ECM-remodeling VSMC",459
"CDX2","STA2--STA--contractile VSMC",-4.09409691351532,"STA2","STA","contractile VSMC",989
"CDX2","STA2--STA--inflammatory VSMC",-3.84604614132809,"STA2","STA","inflammatory VSMC",378
"CDX2","STA2--STA--metabolic-stress VSMC",-4.29920879098152,"STA2","STA","metabolic-stress VSMC",943
"CDX2","STA2--STA--synthetic VSMC",-4.56622739447753,"STA2","STA","synthetic VSMC",1620
"CDX2","STA3--STA--contractile VSMC",-2.37989949467921,"STA3","STA","contractile VSMC",25
"CEBPA","ACom-RR--Ruptured--contractile VSMC",1.06588727981721,"ACom_RR","Ruptured","contractile VSMC",32
"CEBPA","ACom-RR--Ruptured--inflammatory VSMC",-2.2187795165016,"ACom_RR","Ruptured","inflammatory VSMC",945
"CEBPA","ACom-RR--Ruptured--metabolic-stress VSMC",-0.00675123889675414,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"CEBPA","MCA-R1--Ruptured--inflammatory VSMC",-2.72575193623624,"MCA_R1","Ruptured","inflammatory VSMC",534
"CEBPA","MCA-R2--Ruptured--contractile VSMC",-0.585372026363487,"MCA_R2","Ruptured","contractile VSMC",182
"CEBPA","MCA-R2--Ruptured--inflammatory VSMC",-2.38616466158162,"MCA_R2","Ruptured","inflammatory VSMC",1078
"CEBPA","MCA-R2--Ruptured--metabolic-stress VSMC",-1.49452882483913,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"CEBPA","MCA-R2--Ruptured--synthetic VSMC",-0.634185691420341,"MCA_R2","Ruptured","synthetic VSMC",29
"CEBPA","STA1--STA--ECM-remodeling VSMC",-3.78991680483429,"STA1","STA","ECM-remodeling VSMC",637
"CEBPA","STA1--STA--contractile VSMC",-3.4170253211492,"STA1","STA","contractile VSMC",1019
"CEBPA","STA1--STA--inflammatory VSMC",-2.89546085303533,"STA1","STA","inflammatory VSMC",148
"CEBPA","STA1--STA--metabolic-stress VSMC",-3.22494713106242,"STA1","STA","metabolic-stress VSMC",1432
"CEBPA","STA1--STA--synthetic VSMC",-3.13717993937003,"STA1","STA","synthetic VSMC",1049
"CEBPA","STA2--STA--ECM-remodeling VSMC",-2.51562460666994,"STA2","STA","ECM-remodeling VSMC",459
"CEBPA","STA2--STA--contractile VSMC",-2.24668793767287,"STA2","STA","contractile VSMC",989
"CEBPA","STA2--STA--inflammatory VSMC",-1.8650669102453,"STA2","STA","inflammatory VSMC",378
"CEBPA","STA2--STA--metabolic-stress VSMC",-2.11585865267482,"STA2","STA","metabolic-stress VSMC",943
"CEBPA","STA2--STA--synthetic VSMC",-2.65169686436762,"STA2","STA","synthetic VSMC",1620
"CEBPA","STA3--STA--contractile VSMC",-0.114775891913991,"STA3","STA","contractile VSMC",25
"CEBPB","ACom-RR--Ruptured--contractile VSMC",1.94161914178355,"ACom_RR","Ruptured","contractile VSMC",32
"CEBPB","ACom-RR--Ruptured--inflammatory VSMC",-0.120352788760706,"ACom_RR","Ruptured","inflammatory VSMC",945
"CEBPB","ACom-RR--Ruptured--metabolic-stress VSMC",1.4791488992934,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"CEBPB","MCA-R1--Ruptured--inflammatory VSMC",-1.21473199130938,"MCA_R1","Ruptured","inflammatory VSMC",534
"CEBPB","MCA-R2--Ruptured--contractile VSMC",0.0953775999531028,"MCA_R2","Ruptured","contractile VSMC",182
"CEBPB","MCA-R2--Ruptured--inflammatory VSMC",-0.217156257928688,"MCA_R2","Ruptured","inflammatory VSMC",1078
"CEBPB","MCA-R2--Ruptured--metabolic-stress VSMC",0.130925314787441,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"CEBPB","MCA-R2--Ruptured--synthetic VSMC",0.0881160726741369,"MCA_R2","Ruptured","synthetic VSMC",29
"CEBPB","STA1--STA--ECM-remodeling VSMC",-3.84917862698305,"STA1","STA","ECM-remodeling VSMC",637
"CEBPB","STA1--STA--contractile VSMC",-3.14477141053227,"STA1","STA","contractile VSMC",1019
"CEBPB","STA1--STA--inflammatory VSMC",-1.96383484698976,"STA1","STA","inflammatory VSMC",148
"CEBPB","STA1--STA--metabolic-stress VSMC",-2.96184775274155,"STA1","STA","metabolic-stress VSMC",1432
"CEBPB","STA1--STA--synthetic VSMC",-3.15067866411662,"STA1","STA","synthetic VSMC",1049
"CEBPB","STA2--STA--ECM-remodeling VSMC",-1.38799371125446,"STA2","STA","ECM-remodeling VSMC",459
"CEBPB","STA2--STA--contractile VSMC",-1.1859287952911,"STA2","STA","contractile VSMC",989
"CEBPB","STA2--STA--inflammatory VSMC",-0.563109827372606,"STA2","STA","inflammatory VSMC",378
"CEBPB","STA2--STA--metabolic-stress VSMC",-1.154898194142,"STA2","STA","metabolic-stress VSMC",943
"CEBPB","STA2--STA--synthetic VSMC",-1.75355895663712,"STA2","STA","synthetic VSMC",1620
"CEBPB","STA3--STA--contractile VSMC",0.0932879960021163,"STA3","STA","contractile VSMC",25
"CEBPD","ACom-RR--Ruptured--contractile VSMC",3.61834847971258,"ACom_RR","Ruptured","contractile VSMC",32
"CEBPD","ACom-RR--Ruptured--inflammatory VSMC",1.51919030337016,"ACom_RR","Ruptured","inflammatory VSMC",945
"CEBPD","ACom-RR--Ruptured--metabolic-stress VSMC",3.76587140708613,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"CEBPD","MCA-R1--Ruptured--inflammatory VSMC",-0.0225653605166049,"MCA_R1","Ruptured","inflammatory VSMC",534
"CEBPD","MCA-R2--Ruptured--contractile VSMC",1.38783495974914,"MCA_R2","Ruptured","contractile VSMC",182
"CEBPD","MCA-R2--Ruptured--inflammatory VSMC",0.957598062671601,"MCA_R2","Ruptured","inflammatory VSMC",1078
"CEBPD","MCA-R2--Ruptured--metabolic-stress VSMC",1.74945850881176,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"CEBPD","MCA-R2--Ruptured--synthetic VSMC",0.934923408364269,"MCA_R2","Ruptured","synthetic VSMC",29
"CEBPD","STA1--STA--ECM-remodeling VSMC",-0.225376219454139,"STA1","STA","ECM-remodeling VSMC",637
"CEBPD","STA1--STA--contractile VSMC",-0.0862128452523035,"STA1","STA","contractile VSMC",1019
"CEBPD","STA1--STA--inflammatory VSMC",0.653469130648046,"STA1","STA","inflammatory VSMC",148
"CEBPD","STA1--STA--metabolic-stress VSMC",0.0247447489552819,"STA1","STA","metabolic-stress VSMC",1432
