"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.61010768647545e-09,0.473083035955598,0.15,0.077,0.000110018031745339,"metabolic-stress VSMC","C14orf132"
3.64729105678937e-09,0.339257943792414,0.596,0.38,0.000111151194955656,"metabolic-stress VSMC","HADHA"
3.80563033957755e-09,0.35411191903003,0.15,0.08,0.000115976584598626,"metabolic-stress VSMC","C16orf58"
3.8830305128538e-09,0.30569097187646,0.265,0.146,0.00011833535487922,"metabolic-stress VSMC","ISCA2"
3.8843238683541e-09,0.308222205359757,0.298,0.17,0.000118374769888091,"metabolic-stress VSMC","SEC13"
4.05102967963524e-09,0.299773436522504,0.353,0.222,0.000123455129486884,"metabolic-stress VSMC","GDF10"
4.05908774285632e-09,0.421131328716253,0.162,0.081,0.000123700698963546,"metabolic-stress VSMC","PEAR1"
4.28889769951936e-09,0.29562073308313,0.401,0.242,0.000130704157392852,"metabolic-stress VSMC","MRPL11"
4.35524132311381e-09,0.274873748779819,0.467,0.289,0.000132725979321893,"metabolic-stress VSMC","GLO1"
4.38530267524711e-09,0.650829010303566,0.171,0.085,0.000133642099028156,"metabolic-stress VSMC","GLIS2"
4.39897416476444e-09,0.320401396291189,0.253,0.141,0.000134058737671196,"metabolic-stress VSMC","UCHL3"
4.40134530571746e-09,1.07760749777328,0.101,0.033,0.00013413099819174,"metabolic-stress VSMC","LINC00960"
4.47167640607364e-09,0.306113231942254,0.231,0.129,0.000136274338475094,"metabolic-stress VSMC","GOLGA5"
4.51176913831624e-09,0.431283593817743,0.148,0.084,0.000137496164490187,"metabolic-stress VSMC","LRRC49"
4.5452305737067e-09,0.288811885150149,0.476,0.285,0.000138515901733712,"metabolic-stress VSMC","HIKESHI"
4.62172272022804e-09,0.612636796110303,0.219,0.103,0.000140846999898949,"metabolic-stress VSMC","SYVN1"
4.63491471278175e-09,0.32015022219398,0.526,0.323,0.000141249025872024,"metabolic-stress VSMC","MRPL54"
4.66967721876898e-09,0.29852173930224,0.27,0.158,0.000142308413241985,"metabolic-stress VSMC","PLPBP"
4.68782678903997e-09,0.56280384111442,0.184,0.086,0.000142861521395993,"metabolic-stress VSMC","ATF5"
4.70789516177411e-09,0.520051869179139,0.188,0.095,0.000143473105055066,"metabolic-stress VSMC","CRAT"
4.85064762389145e-09,0.761459399572845,0.166,0.071,0.000147823486338092,"metabolic-stress VSMC","GNAL"
4.86974367384295e-09,0.451807697470665,0.166,0.085,0.000148405438460364,"metabolic-stress VSMC","TNFSF13"
4.99019006333156e-09,0.520417789998006,0.237,0.126,0.000152076042180029,"metabolic-stress VSMC","HTRA2"
5.03855658480141e-09,0.471299136057099,0.336,0.183,0.000153550011921823,"metabolic-stress VSMC","ANKRD35"
5.05342347536927e-09,0.420897383962168,0.338,0.187,0.000154003080411878,"metabolic-stress VSMC","GNA11"
5.16498390635479e-09,0.340004962609953,0.218,0.131,0.000157402884546162,"metabolic-stress VSMC","IL33"
5.17718433267039e-09,0.314837401709378,0.312,0.173,0.00015777469253813,"metabolic-stress VSMC","ARL13B"
5.19119598698383e-09,0.5434686941806,0.168,0.088,0.000158201697703332,"metabolic-stress VSMC","B4GAT1"
5.19483434598034e-09,0.815433951762266,0.128,0.055,0.000158312576693751,"metabolic-stress VSMC","NPM3"
5.43847206199668e-09,0.259681804304722,0.333,0.195,0.000165737436089349,"metabolic-stress VSMC","SHISA5"
5.56102792004016e-09,0.307258308194827,0.246,0.152,0.000169472325863224,"metabolic-stress VSMC","TMEM80"
5.61971355020421e-09,0.659130004109401,0.153,0.071,0.000171260770442473,"metabolic-stress VSMC","ADAM15"
5.67117922195542e-09,0.650200829518122,0.184,0.086,0.000172829186789091,"metabolic-stress VSMC","EXOSC4"
5.70393623681414e-09,0.494807397010543,0.232,0.123,0.000173827456816911,"metabolic-stress VSMC","TNNT3"
5.72305291474172e-09,0.322693528038035,0.315,0.188,0.000174410037576754,"metabolic-stress VSMC","SMIM20"
5.8160079276392e-09,0.790992301225504,0.171,0.079,0.000177242841594805,"metabolic-stress VSMC","HSD11B1"
5.8525605172475e-09,0.624523761782628,0.168,0.079,0.000178356781763118,"metabolic-stress VSMC","LRRC42"
5.98800505755735e-09,1.06393099936871,0.18,0.091,0.00018248445412906,"metabolic-stress VSMC","HES4"
6.00239375331364e-09,0.826433661940026,0.102,0.044,0.000182922949632233,"metabolic-stress VSMC","DNAJC12"
6.02298085953785e-09,0.356697857521125,0.129,0.065,0.000183550341694416,"metabolic-stress VSMC","EMC9"
6.07972852890133e-09,0.32918071313938,0.114,0.057,0.000185279726918268,"metabolic-stress VSMC","WDR25"
6.27873136152937e-09,0.35256317766573,0.245,0.135,0.000191344338242607,"metabolic-stress VSMC","DDA1"
6.42769443544518e-09,0.267909795131017,0.204,0.116,0.000195883987920192,"metabolic-stress VSMC","FUOM"
6.57488697535389e-09,0.413936513502567,0.247,0.132,0.00020036968057391,"metabolic-stress VSMC","TPD52L2"
6.86692105021872e-09,0.343949313356973,0.147,0.074,0.000209269419005416,"metabolic-stress VSMC","PRPF4"
7.00164167089771e-09,0.57943890342789,0.111,0.049,0.000213375029920608,"metabolic-stress VSMC","LRWD1"
7.1255569976741e-09,0.292519472124722,0.354,0.213,0.000217151349504118,"metabolic-stress VSMC","NME4"
7.23099849320246e-09,0.352823466467727,0.42,0.245,0.000220364679080345,"metabolic-stress VSMC","CFAP298"
7.59234921091798e-09,0.636165175315703,0.131,0.059,0.000231376842202725,"metabolic-stress VSMC","TYMS"
7.64486982211848e-09,0.504938151757446,0.291,0.148,0.000232977407829061,"metabolic-stress VSMC","BET1"
7.80088251474373e-09,1.31882992813119,0.158,0.047,0.000237731894636815,"metabolic-stress VSMC","ADAMTS4"
7.85463028712083e-09,0.605535983342185,0.122,0.057,0.000239369858000007,"metabolic-stress VSMC","FAHD2B"
7.90305749673024e-09,0.302925950647256,0.172,0.092,0.000240845677212854,"metabolic-stress VSMC","RCE1"
8.00286298655439e-09,0.971234991254347,0.13,0.052,0.000243887249515245,"metabolic-stress VSMC","SOX15"
8.03323540463252e-09,0.270046437872865,0.332,0.192,0.000244812848956176,"metabolic-stress VSMC","INAFM1"
8.1652112670856e-09,0.344681889729936,0.31,0.174,0.000248834813364434,"metabolic-stress VSMC","KIAA0930"
8.26444835908237e-09,0.356683438730742,0.171,0.096,0.000251859063743035,"metabolic-stress VSMC","DNM3OS"
8.36477277418937e-09,0.358885061721123,0.196,0.104,0.000254916450293421,"metabolic-stress VSMC","MAD2L2"
8.49607376497691e-09,0.290301339262331,0.795,0.57,0.000258917847987671,"metabolic-stress VSMC","UBXN4"
8.89280137970269e-09,0.452553080719188,0.167,0.091,0.000271008122046439,"metabolic-stress VSMC","HAS2-AS1"
8.99982116608993e-09,0.343809449119418,0.154,0.083,0.000274269550036591,"metabolic-stress VSMC","DYRK3"
9.41711147586336e-09,0.49938370516047,0.242,0.134,0.000286986472226936,"metabolic-stress VSMC","GJA1"
9.55775141140933e-09,0.25994409222129,0.197,0.106,0.000291272474262699,"metabolic-stress VSMC","SCYL1"
9.68883651939165e-09,0.537635435282307,0.28,0.155,0.000295267292928461,"metabolic-stress VSMC","ADM"
9.76421730027401e-09,0.429781349852577,0.15,0.083,0.000297564522225851,"metabolic-stress VSMC","METAP1D"
9.83745571035075e-09,0.383030483703581,0.233,0.133,0.000299796462772939,"metabolic-stress VSMC","RBMX2"
9.9596250102199e-09,1.09474498459083,0.111,0.039,0.000303519572186451,"metabolic-stress VSMC","TMEM37"
1.00701658296549e-08,0.593241891144339,0.244,0.118,0.000306888303658733,"metabolic-stress VSMC","WASF3"
1.00757547392263e-08,0.267212810341416,0.172,0.101,0.000307058625677922,"metabolic-stress VSMC","PXMP2"
1.02291095840144e-08,0.273352773511636,0.48,0.3,0.00031173211457284,"metabolic-stress VSMC","CSRP1"
1.03668027975472e-08,0.553644827852636,0.177,0.084,0.000315928315255251,"metabolic-stress VSMC","AMOTL1"
1.06007591178784e-08,0.33536895176668,0.212,0.114,0.000323058134117343,"metabolic-stress VSMC","HSCB"
1.06251593114715e-08,0.411060361005853,0.315,0.175,0.000323801730017095,"metabolic-stress VSMC","BSCL2"
1.07200466983397e-08,0.475956653058672,0.258,0.139,0.000326693423131901,"metabolic-stress VSMC","CHL1"
1.10187905463379e-08,0.367370550851761,0.274,0.153,0.000335797641899649,"metabolic-stress VSMC","EHD2"
1.1154884084192e-08,0.553311669800716,0.223,0.117,0.000339945092465751,"metabolic-stress VSMC","FDX2"
1.12415633318759e-08,0.371277883064323,0.291,0.163,0.000342586642538919,"metabolic-stress VSMC","C12orf10"
1.15285161130227e-08,0.480604053300248,0.19,0.1,0.000351331528544367,"metabolic-stress VSMC","SHMT2"
1.19764828437514e-08,0.400907588345449,0.266,0.147,0.000364983314663323,"metabolic-stress VSMC","POP4"
1.30201208035417e-08,0.257546911901967,0.173,0.095,0.000396788181487934,"metabolic-stress VSMC","NUBP1"
1.30455889115898e-08,0.277794810570282,0.316,0.191,0.0003975643220807,"metabolic-stress VSMC","MRPS18B"
1.3092192163399e-08,0.334969659854374,0.375,0.217,0.000398984556179586,"metabolic-stress VSMC","MRPL16"
1.30927019751262e-08,0.753516012150344,0.124,0.05,0.000399000092691971,"metabolic-stress VSMC","DACT1"
1.32318238424641e-08,0.300932525759335,0.235,0.14,0.000403239831599092,"metabolic-stress VSMC","H1F0"
1.33794142384145e-08,0.356355687101443,0.285,0.167,0.000407737648915682,"metabolic-stress VSMC","NTPCR"
1.33967286301787e-08,0.409712961159827,0.264,0.158,0.000408265305004697,"metabolic-stress VSMC","C11orf68"
1.3404978539776e-08,0.263496776718736,0.277,0.162,0.000408516720999673,"metabolic-stress VSMC","GATAD1"
1.34192050215752e-08,0.763639101899866,0.116,0.049,0.000408950273032504,"metabolic-stress VSMC","SIM1"
1.36734471152793e-08,0.262454451704271,0.544,0.35,0.000416698300838136,"metabolic-stress VSMC","CCT3"
1.37718568540444e-08,0.263764146839491,0.323,0.202,0.000419697337627004,"metabolic-stress VSMC","COA5"
1.41460318748934e-08,0.319655902683598,0.248,0.145,0.000431100321387378,"metabolic-stress VSMC","ARHGAP32"
1.42323651253913e-08,0.428596770806201,0.269,0.152,0.000433731327196299,"metabolic-stress VSMC","TMEM203"
1.42431215068015e-08,0.331167572441417,0.278,0.164,0.000434059127919775,"metabolic-stress VSMC","EML1"
1.46730968470927e-08,0.310132056864614,0.159,0.09,0.000447162626415151,"metabolic-stress VSMC","TMEM120A"
1.51119189934514e-08,0.375681386789151,0.16,0.081,0.00046053573132543,"metabolic-stress VSMC","TRMT6"
1.51542081266255e-08,0.251278831230889,0.265,0.151,0.000461824492658912,"metabolic-stress VSMC","ACTL6A"
1.52719517658699e-08,0.333090319503664,0.311,0.177,0.000465412730064884,"metabolic-stress VSMC","BCL3"
1.53698026724087e-08,0.306800576220921,0.231,0.134,0.000468394736441654,"metabolic-stress VSMC","RASAL2"
1.55149000743027e-08,0.690805614415465,0.12,0.058,0.000472816579764373,"metabolic-stress VSMC","BRF2"
1.60607477476945e-08,0.419808917556262,0.282,0.16,0.00048945128761099,"metabolic-stress VSMC","FAM92A"
1.61463049352846e-08,0.444960366734054,0.176,0.091,0.000492058642902797,"metabolic-stress VSMC","MTERF3"
1.65495039122761e-08,0.291627746956261,0.425,0.266,0.000504346131726616,"metabolic-stress VSMC","CLN5"
1.66025125228683e-08,0.539917182329075,0.111,0.058,0.000505961569134411,"metabolic-stress VSMC","ZBED3"
1.67325577687455e-08,0.292443063030153,0.403,0.241,0.000509924698002519,"metabolic-stress VSMC","FKBP3"
1.68313370471234e-08,0.398653120809024,0.219,0.125,0.000512934996511086,"metabolic-stress VSMC","SLC39A13"
1.68771607107437e-08,0.439076602120288,0.186,0.096,0.000514331472659915,"metabolic-stress VSMC","PFN2"
1.73999867710949e-08,0.27985396533295,0.218,0.136,0.000530264596849116,"metabolic-stress VSMC","TMEM54"
1.76766302479349e-08,0.71810491688705,0.12,0.056,0.000538695306805815,"metabolic-stress VSMC","MIR193BHG"
1.77373319880274e-08,0.522091204081721,0.174,0.082,0.000540545192335135,"metabolic-stress VSMC","UTP14A"
1.77845203528515e-08,0.29418989355034,0.266,0.147,0.000541983257753148,"metabolic-stress VSMC","RPL26L1"
1.78880854287558e-08,0.545370822613681,0.12,0.055,0.000545139403441333,"metabolic-stress VSMC","SRC"
1.80485649172763e-08,0.484313051756804,0.195,0.092,0.000550030015853997,"metabolic-stress VSMC","PPAN"
1.82991774312028e-08,0.280821146101712,0.233,0.122,0.000557667432215905,"metabolic-stress VSMC","UBA5"
1.83430751968354e-08,0.623856324119606,0.133,0.062,0.000559005216623559,"metabolic-stress VSMC","TRMT5"
1.98073120452567e-08,0.54225219022265,0.182,0.086,0.000603627834579198,"metabolic-stress VSMC","SLC10A3"
2.01793505948861e-08,0.466537920137288,0.136,0.062,0.000614965709379155,"metabolic-stress VSMC","APTR"
2.02002045462827e-08,0.45617986285691,0.152,0.077,0.000615601233547965,"metabolic-stress VSMC","PEMT"
2.03598678084189e-08,0.314522632919151,0.193,0.108,0.000620466971461567,"metabolic-stress VSMC","SNHG18"
2.04075491586383e-08,0.299478400873426,0.263,0.152,0.000621920060609501,"metabolic-stress VSMC","GNPDA2"
2.04663426769393e-08,0.393485680389368,0.208,0.113,0.000623711793079726,"metabolic-stress VSMC","FAHD2A"
2.05377077318486e-08,0.741193966709353,0.102,0.045,0.000625886643128088,"metabolic-stress VSMC","DNALI1"
2.07197069716572e-08,0.327024166221534,0.382,0.233,0.000631433069961254,"metabolic-stress VSMC","GRHPR"
2.10627743382619e-08,0.372920679736853,0.166,0.085,0.000641888047958531,"metabolic-stress VSMC","CETN2"
2.1247900067131e-08,0.300976062432973,0.175,0.1,0.000647529754545816,"metabolic-stress VSMC","MOK"
2.14383465070763e-08,0.33356838193247,0.407,0.245,0.00065333360980315,"metabolic-stress VSMC","PCYOX1"
2.16924404056396e-08,0.269818384069419,0.24,0.136,0.000661077121361867,"metabolic-stress VSMC","WDR36"
2.18208231736634e-08,0.544181225914787,0.151,0.07,0.000664989586217392,"metabolic-stress VSMC","DZIP1"
2.19015918753364e-08,0.3591415220398,0.22,0.131,0.000667451012400877,"metabolic-stress VSMC","MRPL37"
2.19127629352622e-08,0.279373529037767,0.117,0.063,0.000667791450452117,"metabolic-stress VSMC","OTUD7A"
2.20185683144486e-08,0.640423408916024,0.192,0.096,0.000671015869382822,"metabolic-stress VSMC","NR2F6"
2.23700443329177e-08,0.25215784253674,0.286,0.178,0.000681727101045668,"metabolic-stress VSMC","PDHB"
2.26457656867403e-08,0.620468288634421,0.112,0.054,0.00069012970930341,"metabolic-stress VSMC","TNFAIP8L3"
2.30592382194031e-08,0.278602179265652,0.412,0.261,0.000702730284736309,"metabolic-stress VSMC","RBM7"
2.31439568118552e-08,0.326130005193654,0.114,0.059,0.000705312083841287,"metabolic-stress VSMC","ZMYND19"
2.38834889654089e-08,0.422331000083693,0.186,0.098,0.000727849326220837,"metabolic-stress VSMC","NUP37"
2.39126990449655e-08,0.61020883301912,0.106,0.052,0.000728739503395323,"metabolic-stress VSMC","GPR153"
2.4154099119579e-08,0.286997719085471,0.106,0.055,0.000736096170669171,"metabolic-stress VSMC","URB1"
2.4335149181838e-08,0.385804887927108,0.192,0.098,0.000741613671316512,"metabolic-stress VSMC","C6orf120"
2.48626610356411e-08,0.257158213653008,0.164,0.089,0.000757689595061162,"metabolic-stress VSMC","CENPB"
2.50703945123847e-08,0.525792083152799,0.219,0.13,0.000764020272764925,"metabolic-stress VSMC","PDPN"
2.52236720311887e-08,0.32027561140679,0.279,0.16,0.000768691405150477,"metabolic-stress VSMC","FAM229B"
2.54284223582488e-08,0.351702040044406,0.164,0.075,0.000774931171367633,"metabolic-stress VSMC","PDGFA"
2.54352805970786e-08,0.387518413458198,0.126,0.065,0.000775140176195972,"metabolic-stress VSMC","E2F6"
2.56787891260545e-08,0.28526741933997,0.182,0.1,0.00078256109861651,"metabolic-stress VSMC","U2AF1L4"
2.74506114786255e-08,0.373326351247694,0.201,0.105,0.000836557384811111,"metabolic-stress VSMC","FBXO8"
2.76725009759203e-08,0.253255604777637,0.358,0.22,0.000843319467241172,"metabolic-stress VSMC","ZNF32"
2.83898075272439e-08,0.370211857672037,0.16,0.084,0.000865179384392759,"metabolic-stress VSMC","YAE1"
2.95609729266372e-08,0.547113821466242,0.151,0.074,0.000900870649939268,"metabolic-stress VSMC","MAK16"
2.97289871517881e-08,0.269784816420499,0.162,0.091,0.000905990883450742,"metabolic-stress VSMC","SNRNP25"
2.98707246896111e-08,0.633897436634131,0.117,0.06,0.0009103103349159,"metabolic-stress VSMC","CCDC149"
3.00022028498483e-08,0.63594131724478,0.174,0.082,0.000914317131849128,"metabolic-stress VSMC","SLC2A10"
3.01330487280266e-08,0.378109715216861,0.156,0.08,0.000918304659986609,"metabolic-stress VSMC","SYNC"
3.02824746483199e-08,0.597969923204411,0.12,0.062,0.000922858414907549,"metabolic-stress VSMC","DNAJC30"
3.03876841461822e-08,0.374940911297108,0.147,0.075,0.000926064674354902,"metabolic-stress VSMC","ALG8"
3.10683295208128e-08,0.257677374114021,0.44,0.278,0.000946807342146769,"metabolic-stress VSMC","GNPTG"
3.12938465446392e-08,0.336340343729507,0.376,0.209,0.000953679973447879,"metabolic-stress VSMC","YIPF6"
3.19278976192447e-08,0.401858070170316,0.281,0.161,0.000973002679946482,"metabolic-stress VSMC","PAGR1"
3.22360553937459e-08,0.310565115083025,0.387,0.232,0.000982393788124407,"metabolic-stress VSMC","FDPS"
3.3049681861939e-08,0.265471126638124,0.63,0.419,0.00100718905474259,"metabolic-stress VSMC","HNRNPA0"
3.31108004655808e-08,0.591970843238913,0.129,0.053,0.00100905164418857,"metabolic-stress VSMC","SPRY4"
3.36782923192769e-08,0.452046522074739,0.16,0.074,0.00102634595842996,"metabolic-stress VSMC","ZNF385D"
3.39083890287718e-08,0.515546113836667,0.186,0.098,0.00103335815565182,"metabolic-stress VSMC","SIGMAR1"
3.49945112232224e-08,0.549246220198665,0.134,0.066,0.0010664577295277,"metabolic-stress VSMC","SYDE1"
3.5334994611861e-08,0.378697848612467,0.202,0.116,0.00107683396079646,"metabolic-stress VSMC","SNAPC2"
3.57416123043779e-08,0.655501539813142,0.157,0.08,0.00108922563497592,"metabolic-stress VSMC","MMP23B"
3.606805122024e-08,0.262769737390343,0.35,0.215,0.00109917386093682,"metabolic-stress VSMC","MVB12A"
3.61072511135571e-08,0.464702034612398,0.188,0.097,0.00110036847768565,"metabolic-stress VSMC","SLC50A1"
3.68456345148525e-08,0.559241804753544,0.111,0.056,0.00112287071184013,"metabolic-stress VSMC","PCTP"
3.69994182717339e-08,0.389736622211654,0.132,0.069,0.00112755727183109,"metabolic-stress VSMC","TRUB2"
3.76432768125681e-08,0.259780495500002,0.338,0.2,0.00114717886086301,"metabolic-stress VSMC","TMX1"
3.81906026563134e-08,0.916585018175108,0.126,0.057,0.00116385861595115,"metabolic-stress VSMC","KRT222"
3.91502015995396e-08,0.323673215659582,0.401,0.238,0.00119310239374597,"metabolic-stress VSMC","EMC6"
3.95919922363888e-08,0.495902520062957,0.236,0.126,0.00120656596340395,"metabolic-stress VSMC","MOSPD3"
4.03885120949161e-08,0.426831805605699,0.167,0.082,0.00123083990609257,"metabolic-stress VSMC","MEGF6"
4.19206722435723e-08,0.502688259186396,0.163,0.083,0.00127753248662287,"metabolic-stress VSMC","SEMA6A"
4.26943622348024e-08,0.389927458437194,0.236,0.125,0.0013011106891056,"metabolic-stress VSMC","DRG2"
4.35587018685551e-08,0.551357057722362,0.164,0.081,0.00132745143944422,"metabolic-stress VSMC","ZNF677"
4.47960926180514e-08,0.261593710185471,0.251,0.143,0.00136516092253512,"metabolic-stress VSMC","CYP7B1"
4.52975999681522e-08,0.286549260968764,0.115,0.061,0.00138044435902944,"metabolic-stress VSMC","AVIL"
4.55887186550875e-08,0.463081889506637,0.204,0.11,0.00138931620101379,"metabolic-stress VSMC","MTFR1L"
4.56507954734025e-08,0.40744093030947,0.182,0.098,0.00139120799205194,"metabolic-stress VSMC","OSMR-AS1"
4.57458289514289e-08,0.798838416670586,0.128,0.075,0.00139410413729479,"metabolic-stress VSMC","PTGS2"
4.60565687918996e-08,0.389176665846631,0.318,0.184,0.00140357393393314,"metabolic-stress VSMC","UQCC3"
4.63137111290997e-08,0.358705141358964,0.104,0.051,0.00141141034665931,"metabolic-stress VSMC","GEMIN5"
4.65845146511758e-08,0.261911631787658,0.163,0.087,0.00141966308399458,"metabolic-stress VSMC","PLXNB2"
4.73938078907729e-08,1.17191435171914,0.104,0.034,0.0014443262954713,"metabolic-stress VSMC","CENPO"
4.77359098998242e-08,0.454553922827063,0.25,0.131,0.00145475185419714,"metabolic-stress VSMC","MIPOL1"
5.09804635202835e-08,0.555072991724691,0.105,0.053,0.00155362962578064,"metabolic-stress VSMC","TCN2"
5.38328967516502e-08,0.435255599415856,0.231,0.124,0.00164055752850654,"metabolic-stress VSMC","SNUPN"
5.46684368934091e-08,0.726058791617549,0.112,0.052,0.00166602061432664,"metabolic-stress VSMC","KLHDC8B"
5.5784004373883e-08,0.323905794675735,0.135,0.078,0.00170001753329409,"metabolic-stress VSMC","ME3"
5.62365499724937e-08,0.476151899612964,0.268,0.144,0.00171380886041175,"metabolic-stress VSMC","GSTA4"
5.63445467294585e-08,0.278059868251779,0.154,0.09,0.00171710006158025,"metabolic-stress VSMC","SNX15"
5.64379393853422e-08,0.491974482647186,0.283,0.149,0.0017199462027683,"metabolic-stress VSMC","NUDT16"
5.72786815895157e-08,0.256513173394888,0.222,0.121,0.00174556782144049,"metabolic-stress VSMC","RRM2B"
5.75214268976988e-08,0.706700509282081,0.2,0.096,0.00175296548470737,"metabolic-stress VSMC","FAM227B"
5.75679394739011e-08,0.401339275544694,0.17,0.095,0.00175438295546714,"metabolic-stress VSMC","FAM171B"
5.87550623025845e-08,0.361560399974814,0.196,0.113,0.00179056052367126,"metabolic-stress VSMC","MTRES1"
5.91176856128717e-08,0.402438578161946,0.204,0.111,0.00180161146905226,"metabolic-stress VSMC","RXYLT1"
5.9917126063497e-08,0.429874004630333,0.28,0.154,0.00182597441678507,"metabolic-stress VSMC","TIMM9"
6.01757991988438e-08,0.273862693525211,0.187,0.108,0.00183385748058477,"metabolic-stress VSMC","PDRG1"
6.03798696820147e-08,0.294753860296062,0.172,0.1,0.0018400765285594,"metabolic-stress VSMC","NIT1"
6.10314831602161e-08,0.270471696194043,0.185,0.096,0.00185993444930758,"metabolic-stress VSMC","RUVBL2"
6.18215659610903e-08,0.480232078705982,0.245,0.129,0.00188401222266423,"metabolic-stress VSMC","DNTTIP1"
6.33664270069828e-08,0.344147114305226,0.216,0.116,0.0019310918630378,"metabolic-stress VSMC","JMJD8"
6.34581823672521e-08,0.314295898119146,0.219,0.118,0.00193388810764201,"metabolic-stress VSMC","BBS7"
6.57233831136423e-08,0.298949536280517,0.354,0.235,0.00200292010038825,"metabolic-stress VSMC","BST2"
6.95274068618679e-08,0.40781974979941,0.258,0.131,0.00211884772411542,"metabolic-stress VSMC","IDH3A"
7.07142454399967e-08,0.369410834695771,0.184,0.09,0.0021550166297839,"metabolic-stress VSMC","TBX18"
7.13184308004233e-08,0.553260397187876,0.133,0.061,0.0021734291786429,"metabolic-stress VSMC","NKIRAS2"
7.19077538091369e-08,0.266078596748005,0.201,0.113,0.00219138879733345,"metabolic-stress VSMC","ZMPSTE24"
7.21961810620134e-08,0.39682190737398,0.156,0.084,0.00220017861786486,"metabolic-stress VSMC","SPIN2B"
7.22906089502732e-08,0.374204381982211,0.225,0.126,0.00220305630775958,"metabolic-stress VSMC","EIF2B1"
7.35752310674788e-08,1.9496963890549,0.164,0.059,0.00224220516678142,"metabolic-stress VSMC","IL6"
7.38590632472378e-08,0.359383872231023,0.242,0.139,0.00225085495245957,"metabolic-stress VSMC","CTSO"
7.40818668929854e-08,0.38522630464397,0.226,0.13,0.00225764489356373,"metabolic-stress VSMC","PINK1"
7.46589524056151e-08,0.250629297480242,0.414,0.254,0.00227523157456112,"metabolic-stress VSMC","VPS35"
7.57874207019814e-08,0.313049044866612,0.364,0.217,0.00230962164589288,"metabolic-stress VSMC","CCDC124"
7.67370576270074e-08,0.458826309768475,0.163,0.083,0.00233856183118305,"metabolic-stress VSMC","NME6"
7.68170521517042e-08,0.959254294516656,0.134,0.058,0.00234099966432319,"metabolic-stress VSMC","RRAD"
7.7146614463451e-08,0.629433182423944,0.205,0.09,0.00235104307577367,"metabolic-stress VSMC","POLR3D"
8.14966210497395e-08,0.362359181640241,0.162,0.082,0.00248360952649081,"metabolic-stress VSMC","HCG17"
8.21715315476014e-08,0.410629063885829,0.129,0.071,0.00250417742391315,"metabolic-stress VSMC","EDA2R"
8.39134044183544e-08,0.404362556572082,0.232,0.12,0.00255726099964935,"metabolic-stress VSMC","PRKACA"
8.42041002045847e-08,0.364243464562391,0.241,0.146,0.00256611995373472,"metabolic-stress VSMC","DNASE2"
8.4884654016423e-08,0.312053630122052,0.294,0.174,0.00258685983115049,"metabolic-stress VSMC","CD276"
8.54569193079108e-08,0.34738531072098,0.209,0.119,0.00260429961590858,"metabolic-stress VSMC","OSR1"
8.58889798219845e-08,0.328319726792136,0.176,0.093,0.00261746666007498,"metabolic-stress VSMC","DKC1"
8.59617435773092e-08,0.320198020519155,0.342,0.198,0.0026196841355185,"metabolic-stress VSMC","AK2"
8.70060497681451e-08,0.448648384462035,0.103,0.046,0.00265150936668422,"metabolic-stress VSMC","HCCS"
8.82614522878368e-08,0.322222091406846,0.181,0.098,0.00268976775847183,"metabolic-stress VSMC","MTHFD2L"
8.94733150227918e-08,0.296909506241662,0.184,0.099,0.00272669927531958,"metabolic-stress VSMC","TMEM214"
9.2259920974936e-08,0.411365522859704,0.447,0.273,0.00281162109171118,"metabolic-stress VSMC","AKR7A2"
9.5488155153332e-08,0.397167197416928,0.196,0.109,0.00291000152829779,"metabolic-stress VSMC","COQ9"
9.68048114712463e-08,0.345940486356461,0.184,0.109,0.00295012662958623,"metabolic-stress VSMC","LINC02202"
9.68482268039455e-08,0.419526899103205,0.16,0.077,0.00295144971185024,"metabolic-stress VSMC","DNAJC16"
9.78850740649119e-08,0.373913395207794,0.204,0.12,0.00298304763212819,"metabolic-stress VSMC","C2orf76"
1.02467159225289e-07,0.39073128528745,0.222,0.121,0.00312268667739068,"metabolic-stress VSMC","TINF2"
1.03876600577218e-07,0.376094758725848,0.115,0.06,0.00316563940259072,"metabolic-stress VSMC","PLXNA2"
1.04131363396967e-07,0.260534411375651,0.152,0.087,0.00317340329952258,"metabolic-stress VSMC","ICMT"
1.05687605800088e-07,0.581330818376775,0.138,0.064,0.00322082978675769,"metabolic-stress VSMC","SERPINB8"
1.06462802740215e-07,0.452019159094427,0.217,0.13,0.00324445391350806,"metabolic-stress VSMC","SHISA4"
1.06684838880602e-07,0.259839860101545,0.177,0.096,0.00325122046488634,"metabolic-stress VSMC","CHSY3"
1.07789289282886e-07,0.408039597497501,0.247,0.142,0.00328487859089594,"metabolic-stress VSMC","RAI2"
1.1136768159446e-07,0.446649254930573,0.151,0.075,0.00339393009659117,"metabolic-stress VSMC","RASL11A"
1.11807027107998e-07,0.378375708783176,0.17,0.091,0.00340731915111625,"metabolic-stress VSMC","FTSJ1"
1.12223442777974e-07,0.487250820245114,0.135,0.072,0.00342000941865877,"metabolic-stress VSMC","ETAA1"
1.15438143101411e-07,0.254774021280609,0.215,0.108,0.00351797741101549,"metabolic-stress VSMC","NDFIP2"
1.16220002373425e-07,0.33431381908165,0.31,0.179,0.00354180457233012,"metabolic-stress VSMC","P4HTM"
