"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MECOM",-1.33551296102248,2.26964425952197,-2.28573347329046,0.0485923877508567,0.0981258542697353,-4.14300671678381
"COMMD7",-0.858666873029858,4.99001464778823,-2.28563045163085,0.048600522556172,0.0981258542697353,-4.60402131042368
"CDPF1",-1.67331541940731,1.58666636415922,-2.28557494263216,0.0486049062183237,0.0981258542697353,-4.08745820148784
"FAM209A",2.12676829243118,0.662557274168158,2.28526857491327,0.0486291077233588,0.0981473171376415,-4.02954741767444
"MTO1",0.897796478513356,4.81869558340953,2.28526724599584,0.0486292127269686,0.0981473171376415,-4.6297642277536
"NRARP",1.86478436604548,2.54011687210264,2.31021463094796,0.0486692290427418,0.0982065561202891,-4.34919317995467
"AP001160.1",-0.914454653704413,3.59741106554289,-2.28472283928135,0.0486722474738566,0.0982065561202891,-4.43866042077744
"CXCL12",-3.721805975103,5.97520290209172,-2.51681302082066,0.0487525420676876,0.0983547419310735,-4.35713213370951
"PDCL",-0.637768148639468,4.90897840718972,-2.28268407114402,0.0488337431285207,0.0985040789356778,-4.59872279568708
"AC026401.3",1.17694590164348,1.55801496333109,2.28260155529766,0.0488402904963925,0.0985040789356778,-4.20918690834124
"FN3K",-1.89284288450277,1.29152520118882,-2.28216427833156,0.0488750014435293,0.0985542032297421,-3.98164240632367
"ALDH1B1",-2.5099928986579,1.33557195085801,-2.28211549859763,0.0488788750726302,0.0985542032297421,-3.90594440420704
"MIR29B2CHG",0.830397564346061,4.51206942324433,2.28160677511744,0.0489192911308104,0.0986218405746704,-4.63656223848014
"UBE3C",0.727077773782511,5.88571298509294,2.28112697742543,0.0489574392825337,0.0986848874401754,-4.64787105712785
"CDC37L1-DT",1.4744701361314,1.91439598333262,2.28097630721272,0.0489694249328681,0.0986951875156401,-4.29427721691871
"MINCR",-2.76157129697145,2.25105859405523,-2.32771290711368,0.0489825125088558,0.0987077052579133,-4.12220712656736
"PHF10",0.612253700315642,5.61852127195269,2.27987720939949,0.049056944351801,0.0988438207784603,-4.65017840843384
"CEP350",0.777967721668165,6.52488347664999,2.27909657182654,0.0491191987380868,0.0989553654296839,-4.64692988724719
"FUT4",-1.24805412969058,1.97304696239949,-2.27873351892481,0.0491481780009364,0.0989998522348359,-4.19887744183935
"SEC31A",-0.74939114915101,7.1572330729015,-2.2781615188782,0.049193869772908,0.0990779860699202,-4.65190988951772
"AC008397.1",2.04531775587148,2.40734629976909,2.31578931235044,0.0492062523501217,0.0990890216377169,-4.335302743955
"ZDHHC2",0.742027565651088,4.20310814675046,2.27780797116976,0.0492221323099842,0.0991016942342289,-4.62037115101305
"HADHB",-0.662700378786608,5.88671812841827,-2.27775518218191,0.0492263536219905,0.0991016942342289,-4.63749156518446
"MYH7B",1.76433044556361,0.983784317650582,2.27766033205577,0.049233939280067,0.0991030661093929,-4.09588989547825
"MAK16",-0.739995835902446,3.91134950707873,-2.27677992767875,0.0493044046906991,0.099230990595947,-4.51696738044004
"SP110",0.881802776224356,5.71148042185041,2.27640714897346,0.0493342708712517,0.0992745282334164,-4.65888884672911
"AC008467.1",0.974728492918578,2.15925014016866,2.27633105120033,0.0493403698381259,0.0992745282334164,-4.3442680125889
"FSD1L",-1.0171750344109,2.73956026174397,-2.27625101206371,0.0493467854915303,0.0992745282334164,-4.33249599198925
"SMIM25",3.41232278130121,1.82656850828721,2.38551501840209,0.0493681238903882,0.0992954840411967,-4.19463519197775
"SLC35B1",-0.842905246133925,4.66610961691047,-2.27594854842953,0.0493710373137816,0.0992954840411967,-4.60846021525908
"KIRREL1",-3.49772533208177,3.52488869553654,-2.41129238104166,0.0493891984916666,0.0993124908412939,-4.11480213616833
"OGFOD2",-1.5067727638662,1.37266006974394,-2.27567063605549,0.0493933309262921,0.0993124908412939,-4.07236719063483
"GTF2E2",0.676711836021019,5.07744890440702,2.27447479481039,0.0494893720915898,0.0994916592440729,-4.65721880599343
"RBM24",-2.64119099255156,0.873081198343429,-2.27363193700475,0.0495571745378154,0.0996076912860876,-3.89591607177235
"BPGM",0.762211604500905,4.96136711005689,2.27350154414625,0.0495676719536225,0.0996076912860876,-4.65036931692985
"SGK1",1.53537532586225,6.11508448101888,2.32701061639028,0.0495679071239044,0.0996076912860876,-4.61037362214693
"PBDC1",-0.762468865805372,5.38427275719044,-2.27294043588598,0.0496128695256907,0.0996840886298663,-4.64161012831754
"AJ009632.2",1.94715053912062,0.635746902175344,2.27191994824984,0.0496951742452599,0.0998354837111912,-4.05502937276519
"ZNF829",1.07943909074777,2.15238447321404,2.27158069866858,0.0497225652401335,0.0998707562388428,-4.35295812924975
"TMEM9B",-0.793836238212064,5.40938507254195,-2.27153015672048,0.0497266472648049,0.0998707562388428,-4.63756119266562
"DNAJC10",-1.46117706945078,5.07534337429688,-2.32059409288839,0.0497520907717214,0.0999078778591619,-4.58274855414945
"KLHL20",0.969293021872923,5.41301399309748,2.27089878047472,0.0497776681937397,0.0999452579735543,-4.66619991173881
"KRTCAP3",1.87393542569742,1.21596726022435,2.27063104214018,0.0497993194163145,0.0999732093458788,-4.14669446384288
"EFCAB14",-0.624808914853986,5.62001145906077,-2.27055439909503,0.0498055190213445,0.0999732093458788,-4.64279774592196
"HRAS",-0.980310066727304,4.46039625507695,-2.27009188442919,0.0498429476334163,0.100034349878364,-4.59490679136848
"AC008764.8",1.21204736582012,1.61107526952941,2.26968577301117,0.0498758346568722,0.100086359662343,-4.24366700149629
"BCL2L2",-1.29730130379477,2.92852637347419,-2.26955419512615,0.0498864944474836,0.100093757520154,-4.30984197166692
"WDR12",-0.785012416756263,4.50844305334581,-2.26866490044544,0.0499585994522219,0.100216811596565,-4.58691342374957
"KCTD21",1.02893124220307,2.51610597828078,2.26862560517565,0.0499617879187002,0.100216811596565,-4.42959103114352
"C1D",-0.823314862908284,5.83829333480997,-2.26821017980138,0.04999550828098,0.100270438153582,-4.65130887406101
"XPO5",0.90738523012585,3.5309917246655,2.26714266558363,0.0500822617675928,0.100430397514952,-4.56612146436885
"GTPBP2",0.6798544072415,4.23487663391989,2.26689678345508,0.0501022647798274,0.100448358533437,-4.62428858271648
"HEXIM2",-1.32037463382253,2.49408922425886,-2.26679587353011,0.0501104762800144,0.100448358533437,-4.20379782281746
"UBE2D3-AS1",-0.865110720733181,3.76588504254366,-2.26677454182654,0.0501122123072275,0.100448358533437,-4.478077221422
"ZNF888",1.14457784391159,2.27409576806932,2.26617402129068,0.0501611084249779,0.100532330401024,-4.35516927378993
"FBXL17",0.803970708022618,6.59283104129578,2.26557560957254,0.0502098794729114,0.100616028194077,-4.66717732671707
"AC004918.1",1.31525007336403,1.70858682510583,2.26547412691044,0.0502181550133487,0.100618564637299,-4.27307703396242
"NUBP1",-0.659665425393921,4.33611085091948,-2.26511981886864,0.0502470580495057,0.100662424458144,-4.57661554328122
"MSMO1",-0.69239127158601,4.10689384558074,-2.26491466467221,0.0502638011819663,0.100667141271294,-4.57137370994429
"TMEM86B",1.69109807284014,0.783346123231412,2.26482974041817,0.0502707336608933,0.100667141271294,-4.0862226988634
"ZDHHC7",-0.802691846464441,4.0749391444833,-2.26470734440002,0.0502807266621304,0.100667141271294,-4.57443659621895
"HPSE2",-1.95093728028329,2.05866784186735,-2.26466272293153,0.0502843702594947,0.100667141271294,-4.06579290229524
"LINC00271",-1.51407908826786,1.82239682816135,-2.26461781015085,0.0502880379061344,0.100667141271294,-4.13453199738634
"NUP210L",1.75889465205409,3.97944482639038,2.34917546286071,0.0502914915742266,0.100667141271294,-4.52276415604742
"LINC02256",-1.1325344876006,4.19485384911576,-2.26804919948977,0.0503050408263968,0.100680222535151,-4.56273410754535
"IGFBP7",-4.8246905551137,10.1276651762519,-2.49100977247193,0.0504093506426693,0.10085958325799,-4.44353719523029
"CENPJ",-0.912262955865283,2.93861386738554,-2.2631275719697,0.0504098822016929,0.10085958325799,-4.36347614568929
"NEU3",1.24375080742968,2.40733825339128,2.26305603511191,0.0504157384614794,0.10085958325799,-4.39852685713002
"ATP2C1",0.811180325119528,6.09022621165871,2.26294092868674,0.0504251628828834,0.100864379601576,-4.67292419177325
"C8orf58",-1.21807553316246,1.89689403103645,-2.26267920571235,0.0504465980818004,0.100893196163601,-4.16853160916697
"PTPDC1",-1.33005636622841,2.90804182647709,-2.26129358817563,0.0505602298446039,0.101106372135615,-4.41624716911648
"BRK1",-1.123040962993,7.01094792147191,-2.26130353725651,0.0506552099028652,0.101282195702149,-4.67805028786568
"LRWD1",-1.16912753637879,3.012090229718,-2.25995732426625,0.0506700523426615,0.101285321047129,-4.36132621000443
"MAGOHB",-0.922434987345161,4.12334094068741,-2.25994719773379,0.0506708854980797,0.101285321047129,-4.59979753985562
"ING3",0.622668976150132,4.82818214612223,2.25970004675093,0.0506912238941315,0.101311866858307,-4.67192904966206
"DDX31",0.680845037100524,3.78027041167871,2.25953103384205,0.0507051368158918,0.101325565064083,-4.61395608905047
"ZKSCAN5",0.877280605109926,2.97950467790494,2.25931728747904,0.05072273750776,0.101346627809909,-4.48644429350917
"KCND3",-2.46381441098042,1.50811595777918,-2.25872256296632,0.0507717409738895,0.101430420311651,-3.9941138492096
"RAB20",1.00927963574513,3.08288353561293,2.25846056840192,0.0507933432674072,0.101459455783518,-4.48636729873286
"AC011443.1",2.80624993879918,0.38412087608668,2.25806469052936,0.0508260017939408,0.10151056487411,-4.03263953680165
"CYTH3",0.827656282178826,6.21398795266752,2.25778576893821,0.0508490242214671,0.101542417038806,-4.68268428249332
"KARS",0.603903461007847,4.55970028574781,2.2575631010632,0.050867410769258,0.101565004059247,-4.66692678398709
"RSF1",0.877863632784083,6.76739991497843,2.25616670321504,0.0509828656694236,0.101781370489417,-4.6794547868366
"CCN1",-4.26447292224834,6.74633554122812,-2.48196251968236,0.0510044481394617,0.101801925094179,-4.46135444669199
"BCAP31",-1.02182782517166,6.314235404147,-2.25587101812107,0.0510073460552694,0.101801925094179,-4.67540050611546
"MGAT1",-0.889131706777084,6.20387112543588,-2.25546233832813,0.0510412005074477,0.101845944084274,-4.67373649468908
"ZNF223",-1.50570786444505,1.36774167624637,-2.25543347725443,0.0510435921514745,0.101845944084274,-4.10257391436952
"ZNF582",-1.59509177547017,1.61543462878462,-2.2551959035045,0.0510632834666926,0.101871073089772,-4.15120917228382
"FOXN3",0.916278923615757,7.81665490461252,2.25451121990758,0.0511200752356393,0.101970200101774,-4.66774108667579
"EYA1",-2.55728879940115,1.31680355195746,-2.25424983274098,0.0511417726070717,0.101999305822135,-3.97805806182071
"EPHB4",-1.92559270398344,1.05863037684148,-2.2539354466435,0.0511678813189411,0.102037200396232,-3.98757237417147
"TIGAR",1.20603204315906,4.95407415484139,2.27889674457816,0.0512066850287493,0.102100396847155,-4.67248523605184
"IPP",-0.748259306323317,3.57249466280464,-2.25319277135324,0.0512296099846097,0.102131919683207,-4.4892502789866
"FGD5-AS1",-0.687007679872414,5.97919119886787,-2.25263623787196,0.0512759150758446,0.102210038188956,-4.67803123225889
"MKRN1",0.613979521794292,5.21202988285044,2.2523468083559,0.0513000126292568,0.102243874101687,-4.6934056541051
"AC009318.1",1.32583487970229,2.32009287470727,2.25219250386683,0.0513128643776129,0.102249234082749,-4.40315025967427
"UTRN",0.904926506304779,7.90621038775664,2.2520314442091,0.0513262821225099,0.102249234082749,-4.67227195436107
"DALRD3",-0.670400795747963,4.78940244290548,-2.25186991518669,0.0513397424283262,0.102249234082749,-4.64066032931872
"LATS2",-0.796450487369297,5.47815373482945,-2.25177546887973,0.0513476142980644,0.102249234082749,-4.66403789613897
"CEBPA",-2.0801427581795,2.40927896644434,-2.25531674613909,0.0513516997296071,0.102249234082749,-4.18001611923243
"GAS5",1.23373671214377,7.50229308235344,2.25528916062352,0.0513539905371744,0.102249234082749,-4.67020533640245
"USP35",1.10842240036461,2.31466196939359,2.25169107561794,0.0513546492730993,0.102249234082749,-4.39885389720319
"ADCY1",-2.03521667867825,1.74075213672456,-2.25163062328076,0.0513596891275336,0.102249234082749,-4.05716057913812
"HIRA",0.952481452410254,2.87989246016202,2.25119787835787,0.0513957808412371,0.10230689754474,-4.52532397738649
"KNTC1",0.945377874139879,2.67260044876193,2.25097818483675,0.0514141132049122,0.102329198688756,-4.4571707956816
"AC124016.2",1.68809383278675,1.17327592351625,2.25055087774668,0.0514497882990198,0.102382763705689,-4.18785584325809
"MPP3",-2.34659282953948,1.15098728310501,-2.25048498505543,0.0514552917216695,0.102382763705689,-3.98085843943432
"SLC36A1",-1.01719808634454,2.83804120665825,-2.25026218303887,0.0514739046454427,0.102396610212447,-4.37203032299193
"CHST10",-1.74721269579295,1.28057876356141,-2.25023090683337,0.0514765179944977,0.102396610212447,-4.04610834711469
"MTFR1",0.865242563007118,5.15235926382826,2.24908319288475,0.0515725077449448,0.102573337421496,-4.69866547584536
"PLPPR2",-1.861177594168,2.87396689712828,-2.26171470664769,0.0515921780012891,0.102598243700541,-4.30786973086401
"CALD1",-4.14441236179144,8.07173682103938,-2.47293185755924,0.0516059489204498,0.102611413049472,-4.51753513400878
"CDC26",-0.71681124496487,6.21807223783366,-2.24851780304607,0.0516198590146364,0.10262206220168,-4.68726306530283
"BCL9L",0.883604493696035,4.90603496878951,2.2484492478337,0.0516256033968463,0.10262206220168,-4.70152580481374
"UBFD1",-0.88535394041832,3.64112216575531,-2.24836030147404,0.0516330573299777,0.102622667531778,-4.52673875069847
"LINC01715",-1.59573029326974,1.73406800658316,-2.24790105802278,0.051671559912623,0.102676193640069,-4.140272814561
"DMWD",-0.871031101259513,3.21724029669488,-2.24786845405526,0.0516742944723323,0.102676193640069,-4.47483828120233
"MYO1E",-1.21224981657537,5.11007815171976,-2.26341902794228,0.05171283237416,0.102738546145148,-4.63099645912255
"SH3BGR",-2.33214109416828,1.5999462675749,-2.24717681499872,0.0517323370804113,0.102763073132054,-4.01455600551631
"MRAS",-1.85413551523396,3.5793207877241,-2.28948529687704,0.0517457673701455,0.10277552855003,-4.38041467157936
"KIAA1614",-1.65768113424602,1.5674435062195,-2.24691368297767,0.0517544360090036,0.102778524415224,-4.06478853571033
"STS",-0.825504853512774,3.01267324428162,-2.24653184065373,0.051786521196607,0.102828015666911,-4.41977890315214
"NF1",0.693461854258411,6.91169542856663,2.24590818762898,0.0518389670542125,0.102917916057561,-4.69473140234677
"ZNF226",-0.957393298431228,3.84217449324424,-2.24536434897869,0.0518847434751301,0.102994552322226,-4.55604239457896
"POLR2F",-0.915263587875237,6.3008149400072,-2.245187320652,0.0518996529968483,0.103009903085835,-4.69286636018417
"MED22",-1.00734530673376,2.38630158705997,-2.24501082356633,0.0519145219602141,0.103019610153927,-4.30958378374456
"BRI3",-1.28368704949425,7.48392027649921,-2.25628304882659,0.0519188978579843,0.103019610153927,-4.7053265212885
"BMP6",2.75868125173387,2.81330280565228,2.36956038743016,0.0520663189141,0.103297849577469,-4.4006493405481
"CHST3",-2.75648878238684,2.48801377310627,-2.28529994712975,0.0520829906170084,0.103316645566133,-4.14467001084133
"RACGAP1",1.27693181224666,1.93674644106054,2.24245784221999,0.0521300652436703,0.103395738083134,-4.33358471888072
"CHCHD5",-0.917152635866268,5.00641326496113,-2.24164161108539,0.0521991630229078,0.103518483839572,-4.66699898239483
"LY6G5B",1.40430026964957,1.57453284087026,2.24078400310661,0.05227186029294,0.103648333007993,-4.26627414437603
"AC244090.1",-1.34463886710909,2.63809037863343,-2.24060650172034,0.0522869190329579,0.103663872347939,-4.30294262008255
"PDSS2",0.773712403371601,5.13029647277604,2.24029666760172,0.0523132147182757,0.103701682649652,-4.71604827411681
"ANKZF1",0.778419791311533,4.10383858264664,2.24018641824596,0.0523225747309541,0.103705915173725,-4.66021599486939
"LINC00702",-2.84461303847697,1.33731720101033,-2.23917456739553,0.052408556139333,0.103845219846154,-3.96514764425328
"MED8",-0.987891769906482,4.92277123167941,-2.23914019912161,0.0524114789933708,0.103845219846154,-4.67216487856279
"TDRKH",1.52317919459882,1.45764536898726,2.239103953964,0.0524145616403363,0.103845219846154,-4.24703670343782
"GP1BB",-1.77019710982299,2.50401717927978,-2.23883946733145,0.0524370615826978,0.103875459834121,-4.27112937464729
"C6orf226",-1.21092988714917,4.0204134408809,-2.24766126860208,0.0524615224563066,0.103908241966475,-4.58225726362785
"PITPNM2",0.953216987447169,2.49790111556241,2.2384749323277,0.0524680881825977,0.103908241966475,-4.47159847368328
"S100A13",-4.06445978375958,6.66303283509835,-2.45949153205841,0.0525152333342809,0.103987261591981,-4.48951696407052
"CCDC34",-1.00699495483796,2.58181846168535,-2.2363408945454,0.0526500834839828,0.104239903217805,-4.36256951853333
"MMGT1",-0.642540341941858,4.45983545162939,-2.23575543042218,0.0527001211758614,0.104311414110497,-4.66145480536827
"ECD",0.638293424612538,5.32268250006117,2.23574823145973,0.0527007367374479,0.104311414110497,-4.72270480660434
"SARS2",-1.56563255036945,1.77458866654347,-2.23484822817625,0.0527777488354388,0.104436791048836,-4.14043457356126
"TIMM44",-0.717285608121387,4.61277339291608,-2.23483791571063,0.0527786318983041,0.104436791048836,-4.65771581990649
"BCAS2",0.65618488298056,6.52928731675046,2.23472550235983,0.0527882588628324,0.104441208072129,-4.71618426723855
"NBN",-0.655936131700911,5.22075646681823,-2.23453268288782,0.0528047757325775,0.104441208072129,-4.69825584210021
"C7orf31",1.30597491358502,2.34772796441359,2.23449287868665,0.052808185981439,0.104441208072129,-4.43825394595547
"PRKG1",-3.49949705284302,6.52245403086197,-2.45518823737249,0.0528099685235829,0.104441208072129,-4.5003707167423
"CCDC22",-0.880329016623587,2.89806634762707,-2.23435987363047,0.0528195828350221,0.104445831659169,-4.41493905497188
"MT-ND2",-1.47012676517683,10.5605845445819,-2.23350330958979,0.0528930373156277,0.104575192232071,-4.67689538857848
"AL109811.1",1.29995798176624,1.73554236610365,2.23337401812,0.0529041333705826,0.104575192232071,-4.32943012769703
"ZC3H10",-1.51129204618387,1.53683355813244,-2.23333996359156,0.0529070563784167,0.104575192232071,-4.16976374034132
"PTPN13",-0.89829129199971,5.52800398957452,-2.23324965116276,0.0529148089459563,0.104575192232071,-4.69806104059943
"GOLGB1",0.704033053893515,7.31093785582051,2.23317253839157,0.0529214293140421,0.104575192232071,-4.71023904766753
"AC012447.1",1.84197749611082,4.51059535584912,2.33847244431157,0.0529484765493422,0.104614237080421,-4.62114886839503
"AC118549.1",0.796876889153206,5.71432236787719,2.23267038753245,0.0529645603593983,0.104627646669083,-4.72848045004896
"CMTM6",0.760182020700079,6.23458817248851,2.23260892687223,0.0529698417405759,0.104627646669083,-4.72199771593328
"KLHL15",0.756851611537715,4.44219655274253,2.2324324268228,0.0529850114497134,0.104643210559877,-4.69706880809192
"TUBA1B",-1.21835256474966,8.09978526669351,-2.23311084325,0.0530277366600897,0.104713183659228,-4.74037189423503
"ABHD10",-0.793751139600451,3.68469807065029,-2.23176414565496,0.0530424870106793,0.104713784784131,-4.58533080665184
"MBIP",-0.71985901741878,4.93239811877781,-2.23176246928047,0.0530426312641368,0.104713784784131,-4.69508288928268
"RBM5",0.654229377316849,5.88622585660091,2.23164587800045,0.0530526649862961,0.104717976625939,-4.72895561627317
"LAMTOR4",-0.973669409744096,7.02647656733552,-2.23156826384759,0.0530593454089767,0.104717976625939,-4.72347358822142
"MRPL9",-0.656286388345378,4.74546428624236,-2.23120314309655,0.0530907832219068,0.104765617592418,-4.6863776030988
"AP3S1",-0.836937030132462,6.27113802207757,-2.23102358470915,0.0531062503420634,0.104781734351887,-4.7142600334535
"TATDN1",-0.784284350809962,5.50594966264127,-2.23089000560334,0.0531177596801846,0.10479003881932,-4.70580383888381
"MMS22L",0.925422990484383,3.02527989813358,2.23068830302848,0.0531351432495074,0.10480992802026,-4.55249642183458
"CDADC1",-0.790351267156782,4.3246275579686,-2.23020595708826,0.0531767364347229,0.104875431653446,-4.639111088334
"TMED2",-0.894563725823513,6.374328670035,-2.23013376794153,0.0531829641218776,0.104875431653446,-4.71579900927633
"EIF2AK4",-0.976508379271408,4.70220352006218,-2.22991837582565,0.0532015500352164,0.104897671594162,-4.68729711687165
"B3GALT6",-0.86954003853491,3.12855739519632,-2.22945953936625,0.0532411636664436,0.104961360152195,-4.48563688889288
"SREBF1",-1.01594851661533,4.88529983558179,-2.23051174319062,0.053287016233964,0.105037329170876,-4.69728164517613
"DOK3",1.86993830168466,1.20057477848337,2.22824385418207,0.0533462595273414,0.105139668990177,-4.20542963415672
"MED1",0.723972668016065,4.69184253759706,2.22798656937,0.0533685278084276,0.105169116990962,-4.72707110948472
"CARMN",-2.64591570740318,0.591360370836513,-2.2278338973759,0.0533817460392495,0.105180725140341,-3.95069523090346
"MRPS22",-0.719986818284005,4.87617142247999,-2.22621904641025,0.0535217551045683,0.105422995897824,-4.70423123206699
"HIC2",0.998681456891864,2.6574269960815,2.22616324349392,0.0535265996905505,0.105422995897824,-4.49782782493946
"ZSWIM7",-0.723973506565551,5.03679903026996,-2.22613184560865,0.0535293257181099,0.105422995897824,-4.69862319871687
"FTSJ1",-0.704296789915333,3.9550458559261,-2.22607706410861,0.0535340822836312,0.105422995897824,-4.62129427370076
"SFSWAP",0.608138268494251,5.86684892766166,2.22548058391125,0.0535859002298039,0.105510564046448,-4.73492376305009
"BEND6",-2.31081867476454,1.51399800821503,-2.22497507798991,0.0536298534204207,0.105582624605228,-4.06565133802578
"ZNF624",-1.76035343565035,1.84500773837396,-2.22477791309519,0.0536470062601504,0.105601910018952,-4.17478331371693
"CTNNAL1",0.762593362197799,5.82258675200725,2.22412797572492,0.0537035871845918,0.105687177404512,-4.7350725167812
"GNAL",-0.924404337182688,4.19393993955545,-2.22411119402095,0.053705048905428,0.105687177404512,-4.5909004801674
"DHRS7",-1.15002643535577,6.64074247636754,-2.23029417447953,0.0537220741617579,0.105698130274702,-4.72307281445161
"ZNF649",-1.05601471443479,2.72811204315913,-2.22387825999586,0.0537253419593301,0.105698130274702,-4.4087271721372
"FBXO31",0.625810691789181,4.26036025478572,2.22373890516035,0.0537374860463208,0.105703819575147,-4.6920138384154
"UBA2",0.703345295771736,6.21992258932154,2.22367607905798,0.0537429619102289,0.105703819575147,-4.73557763177398
"ZNF600",0.816955754863765,3.27325051084642,2.22357749114043,0.0537515558413663,0.105706238189748,-4.62726272528372
"FPR2",2.62289508613876,0.493689839370191,2.22234323908835,0.0538592597767074,0.105901175140796,-4.09815281025469
"MRPS24",-0.954459681440441,6.31095829363746,-2.2222725257806,0.053865436791344,0.105901175140796,-4.7280511987583
"FNDC4",-2.14956746913111,2.28934252368524,-2.23226482756065,0.0539568773355707,0.106066422524621,-4.24731704331472
"HDAC11",-1.44222402002288,1.40400736062784,-2.22101803064307,0.0539751359489928,0.106087786034759,-4.12203174650361
"MT-ND3",-2.0475249641392,11.2005294474417,-2.24561219869215,0.053982702717116,0.106088131818385,-4.6468573574506
"C2CD2",-1.54820548648986,3.64399136412536,-2.24735085864243,0.0540021945786653,0.106111909785375,-4.50018180575213
"SRXN1",-1.27555172749239,2.37742015206622,-2.2204872826062,0.0540216129312097,0.106121435533666,-4.37143641314915
"TMEM232",-1.08579186223268,2.48527493778964,-2.22048481943113,0.0540218287198343,0.106121435533666,-4.3221174373847
"CNIH4",-0.851404777490299,6.24481924029877,-2.21939247809771,0.0541176074225709,0.10628138040245,-4.73290218910434
"AP003774.2",2.65882326791247,0.204453790753134,2.21933924644232,0.0541222791257202,0.10628138040245,-4.05611635804398
"SLC39A7",-1.63799437612502,4.94571676243061,-2.28648595884701,0.0541254626405122,0.10628138040245,-4.60728819934825
"XPNPEP3",-0.636928258981621,4.20491756763286,-2.21886363611358,0.0541640370371368,0.106332163737279,-4.64286526368905
"ZNF429",-0.662614973405491,3.81250425906979,-2.21883968737832,0.0541661405355292,0.106332163737279,-4.58568208243508
"TXNDC5",-1.34116309598845,5.16239478284802,-2.25207202783548,0.0542306917792449,0.1064443251469,-4.66035254888039
"CCAR1",0.662962209538096,5.88149676252792,2.21743705306407,0.0542894781749311,0.106536607422824,-4.74789675127961
"AAMP",-0.798144417773167,4.95232260224628,-2.21740214281057,0.0542925514349977,0.106536607422824,-4.71954715588624
"DIO2",-3.57984210803088,4.25164252428622,-2.40360012665716,0.0543201323807258,0.106576159129707,-4.30148680940769
"PRKAR2A",0.89767255748336,6.28856055904699,2.21693830010216,0.0543334011337372,0.106587623325634,-4.74649239489944
"APBB1",0.652990160055632,3.76755754455515,2.21677536149163,0.0543477579460697,0.106595337570059,-4.65829697528222
"NOC4L",-0.902757734829325,3.33859996696682,-2.21672511674754,0.0543521858489106,0.106595337570059,-4.51951803319589
"ZBTB33",-1.09361077038498,2.99391444639552,-2.21636164634156,0.0543842278038836,0.106643607362971,-4.43603501327701
"PTPRG-AS1",-2.53124536168132,1.52619641636577,-2.21496239824621,0.0545077519494447,0.10687122954273,-4.02077317005424
"COMMD9",-0.848876365744045,3.91520864023639,-2.21483604147012,0.0545189200926995,0.10687852758954,-4.64195114009484
"MRTFA",0.749941528085946,6.84412010672614,2.21448805215299,0.0545496889735454,0.106906425237407,-4.74439777100766
"NQO2",-1.03624474569783,5.30509129437532,-2.21602547338652,0.0545515385776053,0.106906425237407,-4.7126232788816
"MCF2",1.62099502006201,1.97516519392172,2.21442241695876,0.0545554942778323,0.106906425237407,-4.36938531786186
"CBX7",-0.694189660568888,4.4722222332794,-2.21423315424362,0.0545722375775891,0.106924638027398,-4.66633801144009
"AL390719.3",2.28067172205898,0.740711669130256,2.21376191752552,0.0546139478038983,0.106991757441948,-4.15670659941278
"DIP2C",-1.78481642738665,4.92796339723002,-2.29363208105541,0.0546604120333155,0.107068170623118,-4.58414119015013
"NLGN4Y",-3.72678204568099,2.88508008739616,-2.33182728740056,0.0546883548308639,0.107108288339776,-4.16636072831345
"VNN2",2.68644983979437,1.08563670956604,2.23038607915645,0.0547016382009883,0.107119688231512,-4.21809325578155
"JAK1",0.778710341666478,8.62513311184703,2.2126062517627,0.054716370420364,0.107133921840664,-4.73276384294585
"SOWAHC",-1.93774759860021,1.93082309241395,-2.21205274554698,0.054765492244821,0.107204401366821,-4.16040148824546
"WDR89",0.770961950514984,3.50990952795257,2.21203234493485,0.054767303554612,0.107204401366821,-4.65668898474011
"NT5DC2",-1.63232243798348,3.02879066631341,-2.21610323955793,0.0548922138588733,0.107434256576257,-4.40322578697887
"RRM1",0.629799473157858,4.80544627554743,2.2099967078223,0.0549483365681724,0.107529437368718,-4.74903176658345
"SERPINB6",-1.02354205927646,5.55577193698474,-2.21069404828591,0.0549850241361452,0.107586564401612,-4.73278634311809
"HIKESHI",-0.728848600121336,5.89860288035944,-2.20923180166944,0.0550165122128786,0.107619705205881,-4.74463296995759
"EDA",-0.766193955511423,4.82589027745868,-2.20922681746823,0.0550169567229172,0.107619705205881,-4.68982302052199
"ZDHHC24",-0.662984519288115,4.29808102075159,-2.20883943497314,0.0550515157112307,0.10767263339951,-4.67962679213299
"MYO19",0.883310796394728,3.80046877171325,2.20871730563713,0.0550624154562487,0.107679279490326,-4.67187164666499
"WDR62",2.26769761368498,1.24069248399458,2.21204323417348,0.0550714662148739,0.107682308411429,-4.25135911633689
"APAF1",0.72569924539118,4.35969875808206,2.20829576887192,0.0551000527920168,0.107714109377013,-4.73443953561525
"LSP1",-0.943114047113726,6.40332616833709,-2.20826570235508,0.0551027382719385,0.107714109377013,-4.75055227857828
"KLF2",1.13787234043551,8.6532241876342,2.20811542955396,0.0551161622496359,0.10772567986537,-4.73227227291506
"ZSWIM5",1.1375324423185,4.37746538545461,2.22434062266013,0.055155648191915,0.107788178917188,-4.71920054420758
"AC009961.1",1.1985905472321,1.95579857412322,2.20733540506671,0.0551858937758894,0.107832605398736,-4.39087770298557
